North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 105d,173 (93-1-79 54.05%),209 (1.21),←,
5,"Anderson, Stuart",22y 73d,40 (29-0-11 72.50%),13 (0.32),←,
11,"Archer, Glenn",23y 168d,94 (58-0-36 61.70%),67 (0.71),←,
26,"Bell, Peter",20y 191d,23 (15-0-8 65.22%),24 (1.04),21 (15-0-6 71.43%),22 (1.05)
12,"Blakey, John",30y 46d,223 (108-0-115 48.43%),69 (0.31),88 (56-0-32 63.64%),31 (0.35)
16,"Capuano, Mathew",21y 6d,34 (23-0-11 67.65%),11 (0.32),←,
18,"Carey, Wayne",25y 104d,146 (87-0-59 59.59%),382 (2.62),←,
27,"Crocker, Darren",29y 166d,147 (73-1-73 50.00%),101 (0.69),←,
6,"Fairley, Ian",31y 356d,215 (114-2-99 53.49%),148 (0.69),←,
17,"Freeborn, Glenn",23y 215d,26 (18-0-8 69.23%),13 (0.50),←,
34,"King, David",24y 185d,64 (42-0-22 65.63%),16 (0.25),←,
7,"Laidley, Dani",29y 165d,138 (84-1-53 61.23%),14 (0.10),86 (55-0-31 63.95%),3 (0.03)
4,"Martyn, Mick",28y 8d,174 (96-1-77 55.46%),14 (0.08),←,
31,"McKernan, Corey",22y 264d,69 (47-0-22 68.12%),73 (1.06),←,
22,"Roberts, Mark",31y 72d,162 (80-0-82 49.38%),133 (0.82),85 (54-0-31 63.53%),114 (1.34)
3,"Rock, Anthony",25y 345d,135 (81-0-54 60.00%),115 (0.85),←,
2,"Schwass, Wayne",27y 286d,162 (88-0-74 54.32%),90 (0.56),←,
8,"Scott, Robert",27y 191d,179 (107-1-71 60.06%),193 (1.08),47 (32-0-15 68.09%),29 (0.62)
24,"Sholl, Craig",28y 253d,149 (85-0-64 57.05%),51 (0.34),←,
37,"Simpson, Adam",20y 205d,25 (19-0-6 76.00%),15 (0.60),←,
10,"Stevens, Anthony",25y 68d,129 (76-0-53 58.91%),65 (0.50),←,
Totals,Totals,26y 26d,2507 (1423-7-1077 56.76%),1816 (0.72),,
C,"Pagan, Denis",48y 350d,93 (60-0-33 64.52%),,←,
