Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",16,6,8,24,3,,,2.0,1.0,4.0,4.0,3.0,,1.0,1.0,12.0,12.0,,3.0,2.0,,1.0,76.0
21,"Barlow, Michael",17,8,8,25,,,1.0,5.0,2.0,4.0,1.0,4.0,,1.0,,7.0,17.0,1.0,,,,3.0,75.0
26,"Bradley, Kepler",10,5,8,18,1,3.0,9.0,3.0,2.0,2.0,,2.0,2.0,1.0,,8.0,10.0,1.0,1.0,,,,80.0
15,"Crowley, Ryan",8,3,9,17,,2.0,,4.0,3.0,2.0,1.0,1.0,,,,8.0,9.0,1.0,1.0,,,,89.0
3 ↓,"Dawson, Zac",4,2,3,7,,,,2.0,1.0,1.0,,1.0,,,,1.0,5.0,,,2.0,,,62.0
40,"de Boer, Matt",11,4,11,22,2,,,6.0,,5.0,,2.0,1.0,,,8.0,15.0,1.0,1.0,2.0,1.0,,87.0
41,"Duffield, Paul",22,9,3,25,,,,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,5.0,19.0,,,3.0,,,95.0
7,"Fyfe, Nat",14,5,7,21,,,,4.0,,4.0,2.0,4.0,1.0,2.0,,8.0,16.0,1.0,,2.0,,1.0,85.0
32,"Hill, Stephen",8,3,8,16,1,1.0,,4.0,,5.0,4.0,4.0,1.0,3.0,,6.0,11.0,,1.0,1.0,,,79.0
5,"Ibbotson, Garrick",12,5,5,17,,,,,3.0,1.0,3.0,1.0,3.0,,,8.0,10.0,1.0,,3.0,,,83.0
37,"Johnson, Michael",10,5,5,15,,,,1.0,2.0,2.0,,1.0,1.0,,,6.0,10.0,1.0,,3.0,1.0,,97.0
23,"Mayne, Chris",3,5,12,15,1,1.0,2.0,,,2.0,,2.0,,1.0,,7.0,8.0,2.0,2.0,1.0,,,89.0
18,"McPharlin, Luke",13,8,6,19,,,,1.0,5.0,,,1.0,1.0,,,5.0,14.0,1.0,,6.0,3.0,,100.0
9,"McPhee, Adam",16,11,7,23,,,,1.0,3.0,2.0,,2.0,1.0,2.0,,6.0,17.0,,,7.0,,,94.0
16,"Mundy, David",16,7,16,32,,,,7.0,3.0,2.0,5.0,2.0,1.0,,3.0,13.0,19.0,,,3.0,,,84.0
13,"Mzungu, Tendai",10,6,7,17,1,,,5.0,,2.0,,3.0,,1.0,,4.0,13.0,1.0,1.0,,,,85.0
29,"Pavlich, Matthew",10,3,8,18,3,3.0,,1.0,,4.0,2.0,3.0,2.0,1.0,,10.0,7.0,,2.0,2.0,2.0,2.0,79.0
46,"Pearce, Clancee",6,6,16,22,,2.0,,8.0,,2.0,3.0,4.0,,1.0,,7.0,14.0,,1.0,4.0,,,87.0
31,"Sandilands, Aaron",5,3,13,18,,,33.0,,2.0,1.0,9.0,1.0,,1.0,,15.0,3.0,1.0,1.0,1.0,,,76.0
34,"Spurr, Lee",10,9,3,13,,,,2.0,1.0,,1.0,,,,,2.0,11.0,,,2.0,,,93.0
8 ↑,"Suban, Nick",5,1,1,6,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,3.0,2.0,,,,,1.0,25.0
38,"Walters, Michael",5,2,4,9,1,1.0,,4.0,,5.0,,2.0,1.0,1.0,,4.0,6.0,1.0,1.0,,2.0,2.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,116,168,399,13,16.0,45.0,65.0,32.0,55.0,36.0,46.0,17.0,18.0,4.0,153.0,248.0,13.0,15.0,44.0,9.0,10.0,
Opposition,Opposition,177,82,180,357,11,6.0,19.0,67.0,38.0,46.0,33.0,47.0,18.0,17.0,2.0,134.0,227.0,10.0,5.0,46.0,12.0,9.0,
