St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",21y 80d,78 (26-1-51 33.97%),23 (0.29),←,
15,"Coghlan, Frank",28y 178d,79 (22-1-56 28.48%),22 (0.28),←,
14,"Craven, Danny",23y 359d,10 (4-1-5 45.00%),3 (0.30),←,
46,"Cummings, Steven",21y 254d,5 (2-0-3 40.00%),,←,
34,"Daniels, Jayson",20y 67d,58 (17-1-40 30.17%),17 (0.29),←,
2,"Frawley, Danny",27y 231d,149 (39-1-109 26.51%),10 (0.07),←,
10,"Harding, Paul",26y 327d,59 (25-1-33 43.22%),5 (0.08),48 (18-1-29 38.54%),3 (0.06)
35,"Harvey, Robert",19y 249d,39 (14-1-24 37.18%),33 (0.85),←,
9,"Kitschke, Damian",24y 349d,19 (7-1-11 39.47%),11 (0.58),←,
3,"Krakouer, Jim",32y 196d,145 (76-3-66 53.45%),235 (1.62),11 (6-0-5 54.55%),6 (0.55)
23,"Loewe, Stewart",22y 339d,100 (32-1-67 32.50%),116 (1.16),←,
5,"McAdam, Gilbert",24y 28d,5 (2-1-2 50.00%),4 (0.80),←,
12,"Morris, Russell",28y 330d,98 (73-2-23 75.51%),62 (0.63),5 (2-1-2 50.00%),10 (2.00)
25,"Muller, Ian",25y 278d,23 (12-1-10 54.35%),1 (0.04),17 (8-1-8 50.00%),1 (0.06)
1,"Newport, Stephen",25y 173d,106 (56-1-49 53.30%),58 (0.55),5 (2-1-2 50.00%),
41,"Pekin, Tim",26y 95d,133 (60-1-72 45.49%),29 (0.22),26 (11-1-14 44.23%),14 (0.54)
13,"Ralphsmith, Sean",24y 134d,6 (2-1-3 41.67%),3 (0.50),2 (0-1-1 25.00%),
37,"Rice, Dean",23y 41d,87 (30-1-56 35.06%),24 (0.28),←,
26,"Taylor, Kain",23y 195d,47 (13-1-33 28.72%),12 (0.26),←,
17,"Wilson, Brian",29y 209d,207 (99-2-106 48.31%),243 (1.17),5 (2-1-2 50.00%),13 (2.60)
Totals,Totals,25y 23d,1453 (611-23-819 42.05%),911 (0.63),,
C,"Sheldon, Ken",31y 117d,27 (11-1-15 42.59%),,←,
