St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 33d,3 (1-0-2 33.33%),,←,
30,"Beetham, Caydn",18y 105d,7 (1-0-6 14.29%),3 (0.43),←,
39,"Blake, Jason",19y 101d,8 (1-0-7 12.50%),2 (0.25),←,
2,"Brown, Tony",23y 27d,103 (51-0-52 49.51%),57 (0.55),←,
3,"Burke, Nathan",30y 139d,286 (124-3-159 43.88%),104 (0.36),←,
6,"Delaney, Tony",24y 180d,59 (18-2-39 32.20%),24 (0.41),16 (1-1-14 9.38%),4 (0.25)
31,"Elliott, Tim",23y 286d,39 (17-0-22 43.59%),10 (0.26),←,
25,"Hall, Barry",23y 137d,66 (29-1-36 44.70%),89 (1.35),←,
35,"Harvey, Robert",28y 308d,234 (114-3-117 49.36%),136 (0.58),←,
7,"Hayes, Lenny",20y 162d,32 (9-1-22 29.69%),14 (0.44),←,
8,"Hudghton, Max",23y 296d,79 (35-1-43 44.94%),4 (0.05),←,
5,"Jones, Austinn",23y 270d,120 (54-1-65 45.42%),98 (0.82),←,
36,"Knowles, Brett",22y 42d,26 (7-0-19 26.92%),7 (0.27),←,
11,"Mitchell, Gavin",27y 179d,87 (35-1-51 40.80%),81 (0.93),51 (22-1-28 44.12%),63 (1.24)
43,"Moyle, Brett",20y 85d,9 (1-0-8 11.11%),3 (0.33),←,
1,"Peckett, Justin",27y 263d,151 (67-1-83 44.70%),19 (0.13),←,
40,"Schwarze, Troy",18y 184d,2 (0-0-2 0.00%),,←,
13,"Sierakowski, David",25y 178d,87 (39-1-47 45.40%),22 (0.25),←,
19,"Sziller, Steven",27y 192d,112 (52-1-59 46.88%),38 (0.34),←,
4,"Thompson, Andrew",27y 247d,82 (39-1-42 48.17%),62 (0.76),←,
32,"Traianidis, Jason",25y 230d,52 (23-0-29 44.23%),32 (0.62),←,
15,"Wakelin, Darryl",25y 318d,110 (52-1-57 47.73%),8 (0.07),←,
Totals,Totals,23y 363d,1754 (769-18-967 43.84%),813 (0.46),,
C,"Watson, Tim",38y 347d,38 (11-1-26 30.26%),,←,
