West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Brown, Mitch",5,3,11,16,,,,2.0,,1.0,,2.0,,1.0,,2.0,13.0,,,1.0,1.0,2.0,84.0
20,"Cox, Dean",9,7,9,18,,,11.0,,2.0,1.0,,4.0,1.0,1.0,,9.0,8.0,2.0,,1.0,,,75.0
18,"Dalziell, Bradd",18,8,11,29,1,,,1.0,4.0,5.0,2.0,2.0,,,,5.0,23.0,,,,,,79.0
5,"Ebert, Brad",10,3,8,18,,,,3.0,2.0,2.0,3.0,4.0,,,,7.0,11.0,,,2.0,,1.0,75.0
32,"Embley, Andrew",12,2,16,28,,,1.0,3.0,3.0,3.0,5.0,6.0,2.0,3.0,,13.0,15.0,,,4.0,,,87.0
25,"Hurn, Shannon",4,2,,4,,,,1.0,,,,1.0,1.0,,,1.0,3.0,,,1.0,,,51.0
17,"Kennedy, Josh",5,5,4,9,1,1.0,,1.0,,1.0,,2.0,2.0,,,7.0,4.0,1.0,1.0,,,1.0,92.0
2,"LeCras, Mark",8,4,6,14,3,,,2.0,1.0,4.0,1.0,,1.0,,,5.0,10.0,,1.0,,2.0,1.0,96.0
21,"Lynch, Quinten",10,7,6,16,1,1.0,,,,3.0,,2.0,,1.0,,3.0,13.0,3.0,3.0,1.0,,,96.0
16,"Mackenzie, Eric",7,2,4,11,,,,,3.0,,,,1.0,,,5.0,6.0,,,6.0,,,94.0
42,"Maister, Beau",9,5,6,15,,,,2.0,3.0,,1.0,,1.0,,,4.0,11.0,,,2.0,,,91.0
35,"McGinnity, Patrick",9,4,8,17,,1.0,,2.0,2.0,2.0,,1.0,2.0,,,5.0,12.0,,,2.0,,,87.0
27,"McKinley, Ben",6,3,4,10,1,,,2.0,,1.0,,1.0,1.0,,,8.0,3.0,2.0,1.0,,,1.0,87.0
9,"Naitanui, Nic",4,1,7,11,,,20.0,3.0,3.0,,2.0,5.0,,3.0,,8.0,3.0,,,2.0,1.0,,68.0
11,"Priddis, Matt",5,3,14,19,,,,5.0,,2.0,3.0,4.0,,,,8.0,11.0,,,1.0,,,89.0
24,"Rosa, Matt",6,2,14,20,,,,,1.0,1.0,5.0,3.0,1.0,1.0,,11.0,10.0,,,1.0,,,80.0
31,"Schofield, Will",14,9,7,21,,,,3.0,5.0,1.0,,3.0,1.0,1.0,,4.0,16.0,,,7.0,1.0,,90.0
10,"Selwood, Scott",14,7,9,23,,,,6.0,1.0,3.0,3.0,2.0,2.0,,,8.0,16.0,,,2.0,,,75.0
12,"Sheppard, Brad",15,6,10,25,,1.0,,2.0,5.0,2.0,2.0,3.0,1.0,1.0,,8.0,17.0,,,1.0,2.0,,86.0
14,"Stevens, Koby",7,1,4,11,,,,3.0,,1.0,1.0,1.0,2.0,,,3.0,8.0,,,1.0,,,55.0
41,"Strijk, Andrew",9,3,3,12,2,,,2.0,,4.0,1.0,4.0,,1.0,,4.0,8.0,1.0,,1.0,1.0,,74.0
8,"Waters, Beau",12,10,17,29,,,,1.0,5.0,2.0,,6.0,,1.0,,6.0,21.0,1.0,,4.0,1.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,97,178,376,9,5.0,32.0,44.0,40.0,39.0,29.0,56.0,19.0,14.0,,134.0,242.0,10.0,6.0,40.0,9.0,6.0,
Opposition,Opposition,243,118,182,425,17,17.0,31.0,55.0,29.0,64.0,38.0,46.0,14.0,19.0,6.0,129.0,290.0,11.0,15.0,51.0,27.0,13.0,
