Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",8,6,8,16,,,2.0,,2.0,,,2.0,,1.0,,5.0,10.0,,,4.0,3.0,,78.0
28,"Begley, James",9,2,6,15,1,,,3.0,1.0,5.0,3.0,1.0,2.0,1.0,,9.0,6.0,1.0,,1.0,,1.0,89.0
26,"Bickley, Mark",9,2,1,10,,,,1.0,2.0,4.0,4.0,3.0,,1.0,,4.0,6.0,,,,1.0,,63.0
35,"Biglands, Rhett",3,2,3,6,,,20.0,1.0,,4.0,2.0,3.0,,2.0,,2.0,4.0,,,2.0,,1.0,82.0
10,"Bode, Matthew",6,3,5,11,1,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,4.0,8.0,,1.0,,,1.0,49.0
5,"Burns, Ronnie",2,1,2,4,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,38.0
24,"Burton, Brett",20,6,4,24,1,,,3.0,,3.0,2.0,3.0,,1.0,,4.0,14.0,,1.0,1.0,,,86.0
2,"Carey, Wayne",4,2,,4,,,,2.0,,2.0,,3.0,,2.0,,,4.0,,,1.0,,1.0,98.0
4,"Clarke, Matthew",1,1,,1,,,14.0,2.0,,,,,,,,1.0,,1.0,,1.0,,,44.0
11,"Doughty, Michael",10,4,5,15,1,1.0,,1.0,2.0,,,,1.0,,,2.0,13.0,,,,,,62.0
9,"Edwards, Tyson",15,7,5,20,,,,3.0,4.0,2.0,2.0,1.0,,,,9.0,10.0,3.0,,2.0,,2.0,100.0
36,"Goodwin, Simon",6,5,11,17,1,,,1.0,1.0,1.0,4.0,3.0,,2.0,,7.0,10.0,1.0,1.0,2.0,,,100.0
18,"Johncock, Graham",7,3,2,9,1,,,3.0,2.0,3.0,1.0,1.0,,1.0,,2.0,6.0,,,1.0,2.0,,100.0
16,"McGregor, Ken",7,4,4,11,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,7.0,4.0,1.0,,2.0,,,100.0
23,"McLeod, Andrew",15,3,9,24,,1.0,,4.0,4.0,9.0,8.0,2.0,1.0,,,12.0,13.0,,,1.0,4.0,,100.0
22,"Perrie, Ian",8,6,1,9,2,1.0,,1.0,,5.0,,2.0,1.0,1.0,,3.0,6.0,2.0,1.0,,,,100.0
32,"Ricciuto, Mark",9,3,8,17,,,,1.0,5.0,2.0,6.0,1.0,1.0,,,7.0,10.0,,,2.0,,,100.0
38,"Schuback, Jacob",3,3,2,5,1,,,3.0,,,,,1.0,,,3.0,3.0,,2.0,2.0,,,74.0
12,"Shirley, Robert",2,4,8,10,,,,4.0,,,1.0,1.0,1.0,,,5.0,5.0,,,1.0,,,100.0
14,"Skipworth, Hayden",6,2,,6,,,,,,1.0,,1.0,,,,1.0,5.0,,,,,,37.0
7,"Smart, Nigel",6,4,4,10,,,,2.0,4.0,,,2.0,,,,3.0,7.0,1.0,,5.0,1.0,,100.0
15,"Torney, Jason",13,9,3,16,2,,,2.0,3.0,5.0,1.0,2.0,1.0,,,5.0,11.0,2.0,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,82,91,260,11,5.0,37.0,43.0,32.0,49.0,37.0,34.0,10.0,13.0,,97.0,156.0,12.0,6.0,30.0,11.0,6.0,
Opposition,Opposition,195,84,134,329,15,18.0,33.0,52.0,35.0,51.0,40.0,28.0,13.0,10.0,6.0,125.0,204.0,13.0,18.0,60.0,16.0,10.0,
