Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 17d,134 (77-2-55 58.21%),176 (1.31),←,
3,"Bartel, Jimmy",24y 179d,118 (71-2-45 61.02%),69 (0.58),←,
24,"Blake, Mark",22y 265d,43 (31-0-12 72.09%),5 (0.12),←,
17,"Byrnes, Shannon",24y 54d,49 (34-0-15 69.39%),22 (0.45),←,
11,"Corey, Joel",26y 104d,161 (91-2-68 57.14%),52 (0.32),←,
44,"Enright, Corey",26y 260d,135 (73-2-60 54.81%),40 (0.30),←,
2,"Harley, Tom",29y 318d,169 (98-3-68 58.88%),10 (0.06),168 (97-3-68 58.63%),9 (0.05)
26,"Hawkins, Tom",19y 315d,19 (16-0-3 84.21%),25 (1.32),←,
20,"Johnson, Steve",24y 332d,97 (59-2-36 61.86%),179 (1.85),←,
9,"Kelly, James",24y 154d,118 (67-1-50 57.20%),56 (0.47),←,
45,"Ling, Cameron",27y 94d,169 (98-3-68 58.88%),98 (0.58),←,
13,"Lonergan, Tom",24y 14d,8 (3-1-4 43.75%),8 (1.00),←,
4,"Mackie, Andrew",23y 298d,68 (48-0-20 70.59%),44 (0.65),←,
39,"Milburn, Darren",31y 46d,223 (121-1-101 54.48%),85 (0.38),←,
6,"Ottens, Brad",28y 127d,189 (92-1-96 48.94%),222 (1.17),60 (39-1-20 65.83%),70 (1.17)
33,"Rooke, Max",26y 164d,98 (52-2-44 54.08%),23 (0.23),←,
30,"Scarlett, Matthew",28y 361d,194 (111-2-81 57.73%),16 (0.08),←,
14,"Selwood, Joel",20y 5d,31 (28-0-3 90.32%),10 (0.32),←,
27,"Stokes, Mathew",23y 191d,39 (31-0-8 79.49%),60 (1.54),←,
7,"Taylor, Harry",21y 354d,8 (7-0-1 87.50%),,←,
5,"Varcoe, Travis",20y 51d,20 (17-0-3 85.00%),17 (0.85),←,
40,"Wojcinski, David",27y 256d,127 (74-2-51 59.06%),44 (0.35),←,
Totals,Totals,25y 14d,2217 (1299-26-892 58.59%),1261 (0.57),,
C,"Thompson, Mark",44y 194d,195 (108-3-84 56.15%),,←,
