Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 182d,188 (109-0-79 57.98%),167 (0.89),65 (25-0-40 38.46%),47 (0.72)
9,"Carr, Matthew",24y 244d,91 (31-1-59 34.62%),41 (0.45),63 (24-0-39 38.10%),39 (0.62)
10,"Cook, Troy",27y 18d,131 (57-0-74 43.51%),59 (0.45),88 (33-0-55 37.50%),48 (0.55)
33,"Farmer, Jeff",26y 67d,157 (72-0-85 45.86%),314 (2.00),39 (20-0-19 51.28%),55 (1.41)
14,"Grover, Antoni",23y 172d,56 (22-0-34 39.29%),6 (0.11),←,
42,"Haddrill, Robert",22y 214d,30 (16-0-14 53.33%),,←,
4,"Hasleby, Paul",22y 79d,85 (32-0-53 37.65%),63 (0.74),←,
43,"Hayden, Roger",22y 264d,25 (15-0-10 60.00%),1 (0.04),←,
11,"Headland, Des",22y 221d,73 (53-0-20 72.60%),69 (0.95),21 (13-0-8 61.90%),17 (0.81)
20,"Longmuir, Justin",22y 221d,78 (29-0-49 37.18%),106 (1.36),←,
21,"Longmuir, Troy",24y 97d,62 (20-0-42 32.26%),29 (0.47),45 (15-0-30 33.33%),26 (0.58)
8,"McManus, Shaun",27y 202d,145 (51-0-94 35.17%),69 (0.48),←,
18,"McPharlin, Luke",21y 272d,34 (19-0-15 55.88%),10 (0.29),22 (11-0-11 50.00%),7 (0.32)
34,"Medhurst, Paul",21y 262d,42 (22-0-20 52.38%),84 (2.00),←,
29,"Pavlich, Matthew",21y 242d,83 (31-0-52 37.35%),87 (1.05),←,
12,"Polak, Graham",19y 75d,27 (17-0-10 62.96%),,←,
31,"Sandilands, Aaron",20y 267d,18 (13-0-5 72.22%),5 (0.28),←,
2,"Simmonds, Troy",25y 48d,81 (41-0-40 50.62%),31 (0.38),41 (21-0-20 51.22%),24 (0.59)
22,"Thornton, Scott",20y 353d,5 (4-0-1 80.00%),,←,
19,"Walker, James",24y 227d,97 (35-0-62 36.08%),10 (0.10),←,
37,"Webster, Luke",21y 97d,3 (2-0-1 66.67%),,←,
6,"Woods, Dion",21y 217d,38 (18-0-20 47.37%),4 (0.11),←,
Totals,Totals,23y 101d,1549 (709-1-839 45.77%),1155 (0.75),,
C,"Connolly, Chris",40y 158d,45 (24-0-21 53.33%),,44 (23-0-21 52.27%),
