Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",11,9,2,13,,2.0,,,,3.0,1.0,,,1.0,,3.0,10.0,1.0,2.0,1.0,,,
33,"Barlow, Kris",8,4,8,16,,1.0,,2.0,1.0,4.0,5.0,,,1.0,,4.0,13.0,,1.0,,,,
10,"Bateman, Chance",10,3,4,14,,,,2.0,1.0,,1.0,1.0,2.0,,,4.0,10.0,,,2.0,,,
22,"Bowyer, Glen",4,2,1,5,,1.0,,,,,1.0,1.0,,,,2.0,3.0,,,1.0,1.0,,
25,"Clarke, Tim",5,3,4,9,1,,,1.0,,1.0,,1.0,,1.0,,1.0,9.0,,,,,,
24,"Croad, Trent",9,6,4,13,2,,,1.0,3.0,2.0,,1.0,,1.0,,4.0,8.0,1.0,,2.0,,,
19,"Dixon, Ben",13,8,1,14,1,2.0,,,2.0,2.0,2.0,2.0,1.0,2.0,,5.0,10.0,2.0,2.0,,2.0,,
34,"Graham, Mark",15,8,2,17,,,,1.0,2.0,1.0,1.0,,2.0,1.0,,6.0,12.0,1.0,,1.0,,,
5,"Harford, Daniel",12,6,10,22,,1.0,,,2.0,1.0,3.0,,,2.0,,10.0,12.0,,1.0,2.0,1.0,,
3,"Hay, Jonathan",13,8,8,21,2,,,1.0,2.0,2.0,1.0,1.0,,,,8.0,13.0,1.0,,1.0,,,
8,"Johnson, Brett",6,2,7,13,,,,1.0,3.0,2.0,2.0,,,,,6.0,8.0,,1.0,1.0,,,
37,"Lekkas, Angelo",12,5,9,21,2,2.0,2.0,3.0,1.0,7.0,4.0,2.0,3.0,1.0,,10.0,11.0,,3.0,3.0,,,
15,"Lord, Aaron",10,3,8,18,1,1.0,,3.0,2.0,3.0,6.0,1.0,,2.0,,8.0,12.0,,,3.0,,,
7,"McCabe, Luke",8,6,4,12,,,,1.0,3.0,,,1.0,1.0,,,4.0,9.0,1.0,,1.0,,,
18,"McPharlin, Luke",1,1,1,2,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,
12,"OFarrell, Brett",4,3,4,8,,,11.0,,1.0,1.0,1.0,,,1.0,,2.0,6.0,,,1.0,,,
13,"Picioane, Lance",4,1,5,9,,,,1.0,,,2.0,2.0,,1.0,,5.0,4.0,,,2.0,1.0,,
20,"Rawlings, Jade",11,10,5,16,,,,,7.0,3.0,,4.0,,2.0,,7.0,10.0,4.0,1.0,1.0,,,
11,"Smith, Joel",16,1,3,19,,,,2.0,7.0,1.0,,,,1.0,,2.0,12.0,,,2.0,1.0,,
4,"Tallis, Rayden",11,8,4,15,,,1.0,,1.0,4.0,,2.0,1.0,,,4.0,12.0,,,,1.0,,
23,"Thompson, Nathan",10,7,3,13,1,,6.0,,2.0,3.0,,2.0,1.0,,,4.0,9.0,1.0,1.0,1.0,1.0,,
30,"Woods, Tony",8,2,5,13,,,,3.0,1.0,4.0,2.0,1.0,1.0,,,3.0,10.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,106,102,303,10,13.0,21.0,23.0,41.0,44.0,32.0,22.0,12.0,17.0,,103.0,204.0,12.0,13.0,26.0,8.0,,
Opposition,Opposition,229,103,119,348,17,14.0,41.0,36.0,32.0,67.0,41.0,27.0,17.0,12.0,6.0,115.0,236.0,15.0,16.0,39.0,12.0,,
