Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",24y 100d,72 (46-2-24 65.28%),23 (0.32),←,
21,"Balta, Noah",22y 196d,52 (33-0-19 63.46%),18 (0.35),←,
29,"Bolton, Shai",23y 150d,75 (47-2-26 64.00%),73 (0.97),←,
35,"Broad, Nathan",29y 22d,92 (66-1-25 72.28%),1 (0.01),←,
11,"Castagna, Jason",25y 299d,126 (82-2-42 65.87%),123 (0.98),←,
9,"Cotchin, Trent",32y 30d,275 (151-3-121 55.45%),131 (0.48),←,
10,"Edwards, Shane",33y 194d,289 (148-6-135 52.25%),176 (0.61),←,
28,"Gibcus, Josh",19y 33d,7 (4-0-3 57.14%),,←,
34,"Graham, Jack",24y 71d,85 (57-2-26 68.24%),34 (0.40),←,
2,"Grimes, Dylan",30y 295d,196 (123-2-71 63.27%),3 (0.02),←,
23,"Lambert, Kane",30y 162d,130 (87-1-42 67.31%),78 (0.60),←,
19,"Lynch, Tom",29y 188d,201 (81-3-117 41.04%),411 (2.04),70 (44-2-24 64.29%),157 (2.24)
31,"Mansell, Rhyan",21y 337d,15 (6-0-9 40.00%),1 (0.07),←,
4,"Martin, Dustin",30y 315d,262 (149-3-110 57.44%),294 (1.12),←,
33,"McIntosh, Kamdyn",28y 34d,131 (86-1-44 66.03%),36 (0.27),←,
25,"Nankervis, Toby",27y 268d,106 (73-0-33 68.87%),33 (0.31),94 (66-0-28 70.21%),30 (0.32)
50,"Pickett, Marlion",30y 121d,44 (25-2-17 59.09%),9 (0.20),←,
8,"Riewoldt, Jack",33y 188d,311 (163-6-142 53.38%),728 (2.34),←,
17,"Rioli, Daniel",25y 21d,122 (77-2-43 63.93%),90 (0.74),←,
49,"Rioli, Maurice",19y 248d,4 (3-0-1 75.00%),5 (1.25),←,
15,"Short, Jayden",26y 103d,122 (76-2-44 63.11%),22 (0.18),←,
20,"Soldo, Ivan",26y 23d,41 (30-1-10 74.39%),13 (0.32),←,
44,"Stack, Sydney",22y 9d,35 (21-2-12 62.86%),14 (0.40),←,
Totals,Totals,26y 291d,2793 (1634-43-1116 58.50%),2316 (0.83),,
C,"Hardwick, Damien",49y 262d,282 (158-4-120 56.74%),,←,
