Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",24y 252d,74 (36-2-36 50.00%),41 (0.55),35 (18-0-17 51.43%),33 (0.94)
20,"Bowden, Patrick",20y 1d,2 (0-0-2 0.00%),,←,
17,"Brown, Nathan",23y 176d,89 (51-1-37 57.87%),93 (1.04),←,
26,"Cox, Simon",24y 192d,57 (27-0-30 47.37%),23 (0.40),←,
16,"Croft, Matthew",28y 160d,145 (83-3-59 58.28%),53 (0.37),←,
11,"Curley, Todd",28y 203d,114 (58-2-54 51.75%),48 (0.42),111 (56-2-53 51.35%),47 (0.42)
14,"Darcy, Luke",26y 24d,129 (70-2-57 55.04%),92 (0.71),←,
28,"Dimattina, Paul",26y 256d,87 (51-1-35 59.20%),37 (0.43),←,
10,"Eagleton, Nathan",22y 268d,96 (47-2-47 50.00%),78 (0.81),40 (21-0-19 52.50%),33 (0.82)
32,"Ellis, Craig",26y 62d,103 (55-1-47 53.88%),6 (0.06),←,
4,"Garlick, Simon",26y 117d,128 (72-1-55 56.64%),101 (0.79),84 (48-1-35 57.74%),74 (0.88)
13,"Giansiracusa, Daniel",19y 147d,8 (4-0-4 50.00%),6 (0.75),←,
3,"Grant, Chris",28y 235d,248 (133-4-111 54.44%),469 (1.89),←,
22,"Harrison, Ben",26y 200d,94 (47-0-47 50.00%),46 (0.49),18 (9-0-9 50.00%),7 (0.39)
9,"Hudson, Paul",31y 16d,238 (141-1-96 59.45%),472 (1.98),104 (61-1-42 59.13%),208 (2.00)
25,"Hunter, Kingsley",26y 70d,75 (31-0-44 41.33%),101 (1.35),34 (17-0-17 50.00%),15 (0.44)
6,"Johnson, Brad",25y 18d,163 (86-3-74 53.68%),170 (1.04),←,
39,"Liberatore, Tony",35y 175d,263 (142-3-118 54.56%),95 (0.36),←,
2,"Murphy, Robert",19y 57d,15 (8-0-7 53.33%),2 (0.13),←,
30,"Robbins, Matthew",24y 89d,48 (27-1-20 57.29%),13 (0.27),41 (23-1-17 57.32%),13 (0.32)
5,"Smith, Rohan",28y 66d,187 (101-3-83 54.81%),183 (0.98),←,
7,"West, Scott",26y 264d,188 (99-2-87 53.19%),75 (0.40),←,
Totals,Totals,25y 305d,2551 (1369-32-1150 53.67%),2204 (0.86),,
C,"Wallace, Terry",42y 235d,123 (70-1-52 57.32%),,←,
