Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
28,"Arnott, Simon",24y 96d,56 (29-2-25 53.57%),35 (0.63),26 (11-1-14 44.23%),20 (0.77)
9,"Bizzell, Clint",23y 327d,44 (17-1-26 39.77%),24 (0.55),←,
8,"Burns, Ronnie",27y 68d,95 (51-2-42 54.74%),168 (1.77),←,
14,"Clarke, David",20y 5d,23 (10-1-12 45.65%),16 (0.70),←,
33,"Corrigan, Paul",22y 295d,53 (24-1-28 46.23%),6 (0.11),←,
7,"Graham, Ben",26y 200d,118 (72-1-45 61.44%),32 (0.27),←,
37,"Harley, Tom",21y 307d,21 (12-1-8 59.52%),1 (0.05),20 (11-1-8 57.50%),
32,"Hocking, Garry",31y 225d,245 (136-3-106 56.12%),222 (0.91),←,
3,"Houlihan, Adam",22y 44d,36 (23-1-12 65.28%),35 (0.97),←,
13,"Kilpatrick, Glenn",27y 265d,103 (56-1-46 54.85%),24 (0.23),77 (42-1-34 55.19%),20 (0.26)
1,"King, Steven",21y 180d,74 (38-1-35 52.03%),33 (0.45),←,
45,"Ling, Cameron",19y 83d,2 (0-1-1 25.00%),1 (0.50),←,
42,"Lynch, Tristan",26y 272d,72 (32-3-37 46.53%),15 (0.21),17 (6-1-10 38.24%),7 (0.41)
17,"McGrath, Tim",29y 226d,195 (116-2-77 60.00%),16 (0.08),188 (112-2-74 60.11%),16 (0.09)
31,"Mensch, David",27y 280d,129 (79-1-49 61.63%),139 (1.08),←,
15,"Riccardi, Peter",27y 155d,177 (103-2-72 58.76%),179 (1.01),←,
27,"Sanderson, Brenton",26y 83d,113 (59-2-52 53.10%),27 (0.24),103 (57-2-44 56.31%),22 (0.21)
30,"Scarlett, Matthew",20y 350d,15 (10-0-5 66.67%),1 (0.07),←,
12,"Sholl, Brad",27y 192d,123 (69-2-52 56.91%),37 (0.30),121 (69-2-50 57.85%),37 (0.31)
6,"Spriggs, David",19y 116d,11 (6-1-4 59.09%),4 (0.36),←,
20,"Steinfort, Carl",23y 49d,53 (27-0-26 50.94%),18 (0.34),←,
26,"Stoneham, Barry",32y 101d,237 (137-3-97 58.44%),223 (0.94),←,
Totals,Totals,24y 361d,1995 (1106-32-857 55.44%),1256 (0.63),,
C,"Thompson, Mark",36y 183d,11 (6-1-4 59.09%),,←,
