Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 75d,157 (74-1-82 47.45%),57 (0.36),←,
30,"Brown, Campbell",27y 7d,159 (75-1-83 47.48%),64 (0.40),←,
9,"Burgoyne, Shaun",27y 318d,173 (108-1-64 62.72%),178 (1.03),16 (11-1-4 71.88%),7 (0.44)
8,"Ellis, Xavier",22y 188d,70 (42-1-27 60.71%),19 (0.27),←,
23,"Franklin, Lance",23y 217d,120 (61-1-58 51.25%),369 (3.08),←,
6,"Gibson, Josh",26y 175d,77 (34-2-41 45.45%),2 (0.03),12 (5-1-6 45.83%),
27,"Gilham, Stephen",26y 2d,86 (53-1-32 62.21%),3 (0.03),85 (53-1-31 62.94%),3 (0.04)
18,"Guerra, Brent",28y 98d,195 (127-1-67 65.38%),95 (0.49),99 (58-1-40 59.09%),12 (0.12)
15,"Hodge, Luke",26y 81d,173 (82-1-90 47.69%),116 (0.67),←,
4,"Ladson, Rick",26y 198d,115 (54-0-61 46.96%),43 (0.37),←,
3,"Lewis, Jordan",24y 133d,125 (62-1-62 50.00%),51 (0.41),←,
5,"Mitchell, Sam",27y 327d,174 (87-1-86 50.29%),34 (0.20),←,
29,"Murphy, Tom",24y 169d,70 (34-1-35 49.29%),3 (0.04),←,
7,"Osborne, Michael",28y 37d,136 (64-1-71 47.43%),83 (0.61),←,
34,"Renouf, Brent",22y 124d,45 (25-1-19 56.67%),5 (0.11),←,
33,"Rioli, Cyril",21y 52d,64 (39-1-24 61.72%),72 (1.13),←,
2,"Roughead, Jarryd",23y 224d,125 (66-1-58 53.20%),237 (1.90),←,
12,"Sewell, Brad",26y 214d,123 (61-1-61 50.00%),17 (0.14),←,
42,"Skipper, Wayde",27y 187d,60 (28-3-29 49.17%),20 (0.33),15 (11-1-3 76.67%),1 (0.07)
39,"Stratton, Ben",21y 187d,21 (11-1-9 54.76%),1 (0.05),←,
37,"Whitecross, Brendan",20y 222d,29 (14-1-14 50.00%),10 (0.34),←,
11,"Young, Clinton",24y 200d,86 (49-1-36 57.56%),42 (0.49),←,
Totals,Totals,25y 106d,2383 (1250-24-1109 52.45%),1521 (0.64),,
C,"Clarkson, Alastair",42y 130d,138 (69-1-68 50.36%),,←,
