Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 155d,56 (19-2-35 35.71%),8 (0.14),←,
30,"Conca, Reece",23y 353d,80 (39-1-40 49.38%),21 (0.26),←,
9,"Cotchin, Trent",26y 114d,169 (82-2-85 49.11%),98 (0.58),←,
39,"Drummond, Nathan",21y 193d,3 (0-0-3 0.00%),1 (0.33),←,
5,"Ellis, Brandon",22y 362d,106 (57-1-48 54.25%),38 (0.36),←,
6,"Grigg, Shaun",28y 102d,163 (79-2-82 49.08%),76 (0.47),120 (61-2-57 51.67%),66 (0.55)
2,"Grimes, Dylan",25y 14d,75 (42-0-33 56.00%),2 (0.03),←,
16,"Hampson, Shaun",28y 131d,94 (46-1-47 49.47%),36 (0.38),31 (12-0-19 38.71%),4 (0.13)
14,"Houli, Bachar",28y 79d,145 (70-3-72 49.31%),33 (0.23),119 (60-2-57 51.26%),24 (0.20)
28,"Hunt, Taylor",25y 268d,99 (70-0-29 70.71%),21 (0.21),36 (21-0-15 58.33%),2 (0.06)
23,"Lambert, Kane",24y 247d,26 (14-0-12 53.85%),14 (0.54),←,
27,"Lloyd, Sam",26y 149d,38 (18-0-20 47.37%),53 (1.39),←,
44,"Marcon, Adam",24y 2d,1 (0-0-1 0.00%),,←,
31,"Markov, Oleg",20y 83d,4 (1-0-3 25.00%),1 (0.25),←,
4,"Martin, Dustin",25y 34d,149 (71-2-76 48.32%),149 (1.00),←,
26,"Miles, Anthony",24y 153d,63 (32-0-31 50.79%),23 (0.37),53 (31-0-22 58.49%),22 (0.42)
18,"Rance, Alex",26y 295d,146 (67-2-77 46.58%),8 (0.05),←,
8,"Riewoldt, Jack",27y 273d,198 (88-4-106 45.45%),476 (2.40),←,
17,"Rioli, Daniel",19y 105d,14 (5-0-9 35.71%),8 (0.57),←,
45,"Short, Jayden",20y 188d,12 (5-0-7 41.67%),6 (0.50),←,
29,"Vickery, Ty",26y 60d,117 (55-2-60 47.86%),154 (1.32),←,
1,"Vlastuin, Nick",22y 102d,76 (42-0-34 55.26%),18 (0.24),←,
Totals,Totals,24y 257d,1834 (902-22-910 49.18%),1244 (0.68),,
C,"Hardwick, Damien",43y 347d,153 (73-2-78 48.37%),,←,
