North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Bastinac, Ryan",10,1,13,23,,,,3.0,4.0,2.0,6.0,1.0,1.0,1.0,,10.0,12.0,,,,,,87.0
10,"Cunnington, Ben",8,3,9,17,,1.0,,7.0,1.0,1.0,3.0,2.0,,1.0,,8.0,9.0,,,1.0,,,70.0
27,"Edwards, Aaron",10,10,5,15,2,1.0,,3.0,,2.0,,2.0,,1.0,,6.0,8.0,3.0,3.0,1.0,,,89.0
11,"Firrito, Michael",10,6,19,29,,,,2.0,4.0,3.0,1.0,2.0,2.0,,,11.0,18.0,1.0,,1.0,1.0,,96.0
32,"Garlett, Cruize",6,2,11,17,,1.0,,8.0,,2.0,2.0,,,,,6.0,11.0,,,,,,67.0
22,"Goldstein, Todd",6,4,8,14,1,1.0,41.0,6.0,,1.0,3.0,,1.0,,,5.0,9.0,,1.0,3.0,,,90.0
24,"Greenwood, Levi",9,3,9,18,,,,2.0,1.0,3.0,,4.0,,1.0,,4.0,14.0,,,1.0,3.0,,76.0
17,"Grima, Nathan",12,6,13,25,,,,1.0,3.0,,,3.0,1.0,1.0,,3.0,20.0,,,12.0,1.0,,100.0
31,"Hale, David",,1,1,1,,,,,,,,,,,,,1.0,,,,,,7.0
6,"Hansen, Lachlan",13,8,11,24,,,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,,7.0,17.0,,,4.0,,,96.0
39,"Harding, Leigh",6,4,10,16,2,,,1.0,,1.0,1.0,4.0,,1.0,,9.0,7.0,,1.0,3.0,,1.0,79.0
29,"Harvey, Brent",12,4,12,24,3,1.0,,,,3.0,1.0,4.0,,1.0,,6.0,17.0,,,,6.0,,91.0
42,"McMahon, Scott",16,7,4,20,,,,1.0,5.0,5.0,3.0,2.0,,1.0,,6.0,13.0,,,7.0,,,83.0
30,"Pratt, Daniel",10,5,5,15,,,,1.0,2.0,3.0,,,,,,3.0,12.0,1.0,,,,1.0,84.0
3,"Rawlings, Brady",9,4,28,37,,,,5.0,3.0,,,3.0,,,3.0,9.0,28.0,,,2.0,,,93.0
18,"Smith, Josh",7,5,2,9,,1.0,,2.0,,4.0,,3.0,1.0,1.0,,2.0,7.0,1.0,1.0,3.0,,,90.0
9,"Swallow, Andrew",11,3,18,29,2,1.0,,9.0,3.0,3.0,2.0,,2.0,,2.0,13.0,17.0,,1.0,3.0,,1.0,81.0
12,"Thomas, Lindsay",10,2,5,15,1,,,4.0,1.0,3.0,1.0,3.0,1.0,2.0,,5.0,10.0,,1.0,1.0,,1.0,77.0
16,"Thompson, Scott",6,2,12,18,,,,3.0,2.0,,,2.0,1.0,1.0,,6.0,13.0,2.0,,4.0,,,100.0
8,"Wells, Daniel",19,10,6,25,1,1.0,,1.0,1.0,6.0,,3.0,,1.0,1.0,3.0,20.0,,2.0,1.0,,1.0,81.0
19,"Wright, Sam",8,6,2,10,,1.0,,1.0,,2.0,2.0,1.0,1.0,,,5.0,5.0,1.0,1.0,2.0,,,83.0
7,"Ziebell, Jack",13,8,7,20,,1.0,,4.0,,3.0,1.0,1.0,,,,5.0,15.0,,1.0,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,104,210,421,12,12.0,43.0,65.0,33.0,49.0,28.0,43.0,12.0,14.0,6.0,132.0,283.0,9.0,12.0,49.0,11.0,5.0,
Opposition,Opposition,253,161,150,403,11,9.0,41.0,62.0,32.0,45.0,32.0,37.0,14.0,12.0,,114.0,281.0,7.0,12.0,49.0,7.0,7.0,
