Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 249d,147 (78-0-69 53.06%),21 (0.14),←,
35,"Biglands, Rhett",27y 343d,106 (61-0-45 57.55%),39 (0.37),←,
44,"Bock, Nathan",22y 146d,30 (18-0-12 60.00%),10 (0.33),←,
24,"Burton, Brett",27y 101d,114 (59-0-55 51.75%),141 (1.24),←,
11,"Doughty, Michael",26y 8d,72 (45-0-27 62.50%),21 (0.29),←,
9,"Edwards, Tyson",29y 7d,216 (115-0-101 53.24%),138 (0.64),←,
36,"Goodwin, Simon",28y 230d,165 (92-0-73 55.76%),96 (0.58),←,
34,"Hart, Ben",31y 35d,293 (155-1-137 53.07%),45 (0.15),←,
37,"Hentschel, Trent",22y 231d,37 (21-0-16 56.76%),31 (0.84),←,
13,"Hudson, Ben",26y 170d,33 (20-0-13 60.61%),5 (0.15),←,
18,"Johncock, Graham",22y 296d,80 (44-0-36 55.00%),70 (0.88),←,
39,"Mattner, Martin",23y 7d,53 (32-0-21 60.38%),8 (0.15),←,
16,"McGregor, Ken",24y 196d,112 (58-0-54 51.79%),58 (0.52),←,
23,"McLeod, Andrew",29y 9d,235 (124-0-111 52.77%),234 (1.00),←,
22,"Perrie, Ian",26y 126d,89 (51-0-38 57.30%),95 (1.07),←,
33,"Reilly, Brent",21y 274d,41 (25-0-16 60.98%),15 (0.37),←,
32,"Ricciuto, Mark",30y 66d,282 (142-1-139 50.53%),231 (0.82),←,
25,"Rutten, Ben",22y 77d,31 (21-0-10 67.74%),3 (0.10),←,
12,"Shirley, Robert",25y 65d,70 (38-0-32 54.29%),13 (0.19),←,
14,"Skipworth, Hayden",22y 169d,33 (17-0-16 51.52%),20 (0.61),←,
5,"Thompson, Scott",22y 152d,58 (33-0-25 56.90%),40 (0.69),19 (15-0-4 78.95%),23 (1.21)
17,"Welsh, Scott",26y 249d,133 (79-0-54 59.40%),228 (1.71),97 (53-0-44 54.64%),198 (2.04)
Totals,Totals,25y 279d,2430 (1328-2-1100 54.65%),1562 (0.64),,
C,"Craig, Neil",49y 214d,29 (19-0-10 65.52%),,←,
