Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",13,6,14,27,2,,,4.0,1.0,4.0,5.0,6.0,3.0,,2.0,13.0,15.0,,1.0,,,,74.0
31,"Fritsch, Bayley",9,5,,9,4,1.0,,2.0,,3.0,,,2.0,,,3.0,6.0,,2.0,,,2.0,78.0
11,"Gawn, Max",14,11,11,25,,1.0,39.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,,13.0,11.0,7.0,1.0,1.0,,,87.0
19,"Hannan, Mitch",2,,2,4,,,,4.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,75.0
4,"Harmes, James",13,4,11,24,3,,,2.0,1.0,4.0,2.0,1.0,2.0,,,11.0,12.0,1.0,1.0,2.0,2.0,1.0,78.0
14,"Hibberd, Michael",14,6,7,21,,,,3.0,7.0,4.0,,2.0,2.0,,,6.0,15.0,,,3.0,,,88.0
1,"Hogan, Jesse",8,4,7,15,3,2.0,,5.0,,2.0,1.0,,4.0,,,11.0,5.0,1.0,1.0,,,1.0,88.0
39,"Jetta, Neville",5,2,9,14,,,,1.0,3.0,,1.0,3.0,1.0,1.0,,4.0,9.0,,,,,1.0,78.0
2,"Jones, Nathan",15,2,11,26,,,,5.0,1.0,5.0,1.0,3.0,1.0,1.0,,5.0,22.0,,,,1.0,,86.0
6,"Lewis, Jordan",14,4,9,23,1,1.0,,2.0,4.0,3.0,3.0,3.0,,1.0,,4.0,16.0,1.0,1.0,,,,87.0
28,"McDonald, Oscar",7,3,7,14,,,,3.0,3.0,,,2.0,,1.0,,6.0,8.0,,,4.0,,,100.0
25,"McDonald, Tom",4,2,4,8,1,,2.0,2.0,,2.0,,1.0,,1.0,,4.0,4.0,1.0,1.0,1.0,,,88.0
18,"Melksham, Jake",8,4,2,10,1,1.0,,,,3.0,,3.0,,1.0,,2.0,9.0,,1.0,2.0,,,85.0
30,"Neal-Bullen, Alex",5,3,9,14,1,,,1.0,1.0,1.0,2.0,4.0,,1.0,,5.0,9.0,,1.0,,,2.0,74.0
13,"Oliver, Clayton",8,4,16,24,,,,4.0,1.0,5.0,4.0,5.0,1.0,1.0,,10.0,14.0,,,,2.0,,76.0
5,"Petracca, Christian",12,2,3,15,1,,,5.0,,3.0,1.0,1.0,,1.0,,7.0,9.0,,,,,,80.0
35,"Petty, Harry",7,4,4,11,,,,2.0,1.0,,1.0,2.0,1.0,2.0,,2.0,10.0,,,2.0,,,82.0
3,"Salem, Christian",9,2,6,15,,,,3.0,3.0,2.0,1.0,3.0,,3.0,,5.0,11.0,1.0,,4.0,,1.0,88.0
44,"Smith, Joel",5,5,9,14,,,,2.0,,4.0,1.0,3.0,1.0,2.0,,8.0,7.0,,,3.0,,,88.0
12,"Tyson, Dom",8,4,7,15,1,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,6.0,9.0,,1.0,1.0,,1.0,68.0
7,"Viney, Jack",10,2,16,26,,,,8.0,1.0,7.0,9.0,5.0,4.0,2.0,,14.0,12.0,,,1.0,1.0,2.0,82.0
26,"Weideman, Sam",3,4,4,7,,2.0,6.0,2.0,,1.0,,,1.0,,,3.0,4.0,1.0,1.0,3.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,83,168,361,18,9.0,47.0,63.0,31.0,62.0,37.0,55.0,28.0,23.0,2.0,143.0,219.0,13.0,12.0,27.0,6.0,12.0,
Opposition,Opposition,207,86,180,387,18,11.0,31.0,48.0,42.0,50.0,32.0,67.0,23.0,28.0,4.0,137.0,256.0,5.0,17.0,54.0,9.0,11.0,
