Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",25y 189d,46 (24-0-22 52.17%),11 (0.24),35 (21-0-14 60.00%),7 (0.20)
20,"Berbakov, Peter",24y 364d,44 (25-1-18 57.95%),11 (0.25),←,
8,"Bewick, Darren",31y,193 (116-1-76 60.36%),295 (1.53),←,
32,"Blumfield, Justin",20y 270d,44 (23-0-21 52.27%),20 (0.45),←,
14,"Calthorpe, David",25y 4d,90 (52-2-36 58.89%),56 (0.62),←,
9,"Cockatoo-Collins, Che",23y 169d,84 (47-3-34 57.74%),108 (1.29),←,
22,"Doolan, Ben",25y 223d,92 (42-3-47 47.28%),11 (0.12),67 (35-2-30 53.73%),7 (0.10)
30,"Fraser, Mark",27y 198d,86 (48-2-36 56.98%),40 (0.47),41 (22-2-17 56.10%),17 (0.41)
11,"Hardwick, Damien",26y 3d,86 (48-1-37 56.40%),12 (0.14),←,
26,"Heffernan, Chris",19y 204d,13 (6-0-7 46.15%),2 (0.15),←,
5,"Hird, James",25y 198d,106 (62-4-40 60.38%),183 (1.73),←,
42,"Johnson, Jason",20y 208d,9 (6-0-3 66.67%),1 (0.11),←,
18,"Lloyd, Matthew",20y 127d,57 (28-1-28 50.00%),151 (2.65),←,
13,"Long, Michael",28y 324d,138 (89-2-47 65.22%),111 (0.80),←,
25,"Lucas, Scott",20y 234d,57 (30-0-27 52.63%),81 (1.42),←,
2,"Mercuri, Mark",24y 181d,108 (66-3-39 62.50%),150 (1.39),←,
24,"Misiti, Joe",23y 285d,121 (68-4-49 57.85%),47 (0.39),←,
3,"OConnor, Ryan",24y 55d,63 (32-3-28 53.17%),47 (0.75),←,
10,"ODonnell, Gary",33y 101d,241 (144-4-93 60.58%),88 (0.37),←,
47,"Olarenshaw, Ricky",25y 201d,77 (43-1-33 56.49%),14 (0.18),←,
19,"Somerville, Peter",30y 44d,146 (88-3-55 61.30%),87 (0.60),←,
6,"Wellman, Sean",23y 335d,86 (39-2-45 46.51%),12 (0.14),52 (26-1-25 50.96%),3 (0.06)
Totals,Totals,25y 12d,1987 (1126-40-821 56.67%),1538 (0.77),,
C,"Sheedy, Kevin",50y 240d,421 (263-5-153 63.06%),,←,
