North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 336d,103 (58-0-45 56.31%),14 (0.14),←,
50,"Brown, Ben",22y 268d,27 (21-0-6 77.78%),43 (1.59),←,
10,"Cunnington, Ben",24y 46d,118 (65-0-53 55.08%),54 (0.46),←,
15,"Dal Santo, Nick",31y 174d,295 (169-5-121 58.14%),150 (0.51),35 (24-0-11 68.57%),10 (0.29)
11,"Firrito, Michael",31y 261d,248 (126-2-120 51.21%),29 (0.12),←,
27,"Garner, Taylor",21y 219d,8 (7-0-1 87.50%),4 (0.50),←,
43,"Gibson, Sam",29y 80d,79 (48-0-31 60.76%),30 (0.38),←,
22,"Goldstein, Todd",27y 45d,144 (78-1-65 54.51%),67 (0.47),←,
6,"Hansen, Lachlan",26y 363d,127 (65-1-61 51.57%),76 (0.60),←,
29,"Harvey, Brent",37y 93d,403 (220-3-180 54.96%),474 (1.18),←,
4,"Higgins, Shaun",27y 164d,148 (70-1-77 47.64%),160 (1.08),19 (12-0-7 63.16%),32 (1.68)
5,"Jacobs, Ben",23y 218d,64 (28-0-36 43.75%),9 (0.14),38 (23-0-15 60.53%),4 (0.11)
21,"McDonald, Luke",20y 187d,34 (21-0-13 61.76%),,←,
28,"Nahas, Robin",27y 278d,105 (43-3-59 42.38%),128 (1.22),22 (14-0-8 63.64%),28 (1.27)
20,"Petrie, Drew",32y 304d,287 (144-3-140 50.70%),394 (1.37),←,
9,"Swallow, Andrew",28y 74d,181 (92-1-88 51.10%),76 (0.42),←,
25,"Tarrant, Robbie",26y 112d,56 (30-0-26 53.57%),41 (0.73),←,
12,"Thomas, Lindsay",27y 168d,170 (84-2-84 50.00%),281 (1.65),←,
16,"Thompson, Scott",29y 98d,155 (76-2-77 49.68%),6 (0.04),←,
30,"Waite, Jarrad",32y 192d,202 (78-4-120 39.60%),281 (1.39),18 (12-0-6 66.67%),29 (1.61)
19,"Wright, Sam",25y 31d,103 (56-0-47 54.37%),56 (0.54),←,
7,"Ziebell, Jack",24y 168d,119 (61-0-58 51.26%),71 (0.60),←,
Totals,Totals,27y 110d,3176 (1640-28-1508 51.64%),2444 (0.77),,
C,"Scott, Brad",39y 104d,129 (71-0-58 55.04%),,←,
