0,1,2,3,4,5,6
←,"Round: 1 Venue: M.C.G. Date: Fri, 17-Mar-2023 7:40 PM (6:40 PM) Attendance: 86595","Round: 1 Venue: M.C.G. Date: Fri, 17-Mar-2023 7:40 PM (6:40 PM) Attendance: 86595","Round: 1 Venue: M.C.G. Date: Fri, 17-Mar-2023 7:40 PM (6:40 PM) Attendance: 86595","Round: 1 Venue: M.C.G. Date: Fri, 17-Mar-2023 7:40 PM (6:40 PM) Attendance: 86595","Round: 1 Venue: M.C.G. Date: Fri, 17-Mar-2023 7:40 PM (6:40 PM) Attendance: 86595",→
←,Geelong,6.0.36,12.1.73,16.3.99,16.7.103,→
←,Collingwood,5.3.33,9.6.60,14.9.93,19.11.125,→
←,Qrt margin,GE by 3,GE by 13,GE by 6,CW by 22,→
←,Qrt scores,GE 36-33,GE 37-27,CW 33-26,CW 32-4,→
←,Field umpires,"Justin Power (68), Brett Rosebury (483), Rob OGorman (170), Nathan Williamson (134)","Justin Power (68), Brett Rosebury (483), Rob OGorman (170), Nathan Williamson (134)","Justin Power (68), Brett Rosebury (483), Rob OGorman (170), Nathan Williamson (134)","Justin Power (68), Brett Rosebury (483), Rob OGorman (170), Nathan Williamson (134)",→
