Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 34d,112 (57-2-53 51.79%),150 (1.34),←,
23,"Ablett, Nathan",21y 186d,22 (13-1-8 61.36%),32 (1.45),←,
3,"Bartel, Jimmy",23y 195d,97 (51-2-44 53.61%),55 (0.57),←,
24,"Blake, Mark",21y 281d,23 (13-0-10 56.52%),,←,
35,"Chapman, Paul",25y 224d,126 (63-2-61 50.79%),149 (1.18),←,
11,"Corey, Joel",25y 120d,138 (70-2-66 51.45%),42 (0.30),←,
19,"Egan, Matthew",23y 342d,49 (26-1-22 54.08%),1 (0.02),←,
44,"Enright, Corey",25y 276d,113 (53-2-58 47.79%),31 (0.27),←,
2,"Harley, Tom",28y 334d,146 (77-3-66 53.77%),9 (0.06),145 (76-3-66 53.45%),8 (0.06)
20,"Johnson, Steve",23y 348d,74 (38-2-34 52.70%),124 (1.68),←,
9,"Kelly, James",23y 170d,95 (46-1-48 48.95%),45 (0.47),←,
45,"Ling, Cameron",26y 110d,147 (77-3-67 53.40%),80 (0.54),←,
4,"Mackie, Andrew",22y 314d,48 (30-0-18 62.50%),35 (0.73),←,
39,"Milburn, Darren",30y 63d,200 (100-1-99 50.25%),77 (0.38),←,
21,"Mooney, Cameron",27y 264d,131 (72-1-58 55.34%),115 (0.88),120 (62-1-57 52.08%),113 (0.94)
6,"Ottens, Brad",27y 143d,176 (80-1-95 45.74%),210 (1.19),47 (27-1-19 58.51%),58 (1.23)
30,"Scarlett, Matthew",28y 12d,172 (91-2-79 53.49%),15 (0.09),←,
14,"Selwood, Joel",19y 22d,9 (7-0-2 77.78%),2 (0.22),←,
27,"Stokes, Mathew",22y 207d,17 (11-0-6 64.71%),18 (1.06),←,
10,"Tenace, Kane",21y 348d,52 (30-1-21 58.65%),11 (0.21),←,
5,"Varcoe, Travis",19y 68d,10 (9-0-1 90.00%),13 (1.30),←,
40,"Wojcinski, David",26y 272d,105 (54-2-49 52.38%),33 (0.31),←,
Totals,Totals,24y 180d,2062 (1068-29-965 51.79%),1247 (0.60),,
C,"Thompson, Mark",43y 210d,172 (87-3-82 51.45%),,←,
