Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Banner, Mitchell",13,3.0,10,23,1.0,,,1.0,1.0,4.0,2.0,1.0,3.0,1.0,,10,14,,,,,,77.0
10,"Boak, Travis",9,2.0,9,18,,1.0,,10.0,1.0,5.0,5.0,3.0,2.0,1.0,,10,9,,,,1.0,,76.0
5,"Broadbent, Matthew",9,5.0,4,13,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,3,11,,,1.0,1.0,,90.0
20,"Brogan, Dean",6,3.0,9,15,,,25.0,4.0,,,6.0,6.0,2.0,3.0,,8,6,,,1.0,,,81.0
27,"Carlile, Alipate",11,7.0,4,15,,,,,3.0,,1.0,4.0,,2.0,,3,10,,,4.0,,,100.0
2,"Carr, Josh",6,3.0,5,11,1.0,,2.0,3.0,,2.0,2.0,1.0,2.0,,,4,8,,,2.0,,,85.0
1,"Cassisi, Domenic",7,1.0,15,22,,,,8.0,,2.0,3.0,2.0,2.0,2.0,,13,9,,,1.0,1.0,2.0,79.0
30,"Chaplin, Troy",10,8.0,11,21,,,,4.0,1.0,1.0,2.0,1.0,1.0,,,4,17,,,6.0,2.0,,100.0
18,"Cornes, Kane",9,4.0,17,26,,,,4.0,,2.0,3.0,2.0,,,,11,15,,,,,,90.0
33,"Ebert, Brett",12,6.0,2,14,4.0,2.0,1.0,3.0,,4.0,,2.0,,,,6,6,2.0,4.0,,,,87.0
45,"Hitchcock, Cameron",6,3.0,5,11,,,,3.0,,4.0,1.0,,,,,2,8,,,,,3.0,75.0
44,"Logan, Tom",11,6.0,14,25,,,,3.0,2.0,,1.0,1.0,2.0,,,6,20,,,1.0,,,93.0
4,"Motlop, Daniel",9,3.0,1,10,2.0,2.0,,3.0,,2.0,,4.0,1.0,2.0,,4,6,,2.0,2.0,,1.0,77.0
6,"Pearce, Danyle",11,,7,18,,,,2.0,,4.0,3.0,2.0,1.0,,,9,11,,,1.0,1.0,,87.0
15,"Rodan, David",16,1.0,10,26,3.0,,,8.0,,2.0,9.0,5.0,2.0,2.0,3.0,18,9,,,3.0,3.0,,81.0
3,"Salopek, Steven",16,9.0,6,22,,,,,1.0,2.0,1.0,4.0,1.0,2.0,,4,19,,,3.0,,,89.0
19,"Salter, Nick",14,7.0,6,20,,,,,2.0,2.0,,3.0,1.0,,,7,14,2.0,,,,,88.0
43,"Stewart, Daniel",5,4.0,3,8,1.0,,,,,1.0,,3.0,1.0,,,6,3,2.0,1.0,6.0,,,78.0
14,"Stewart, Paul",6,7.0,10,16,,,,,1.0,1.0,,,,,,5,11,,,6.0,,,75.0
21,"Thomas, Matt",3,1.0,7,10,,,,3.0,1.0,1.0,,2.0,1.0,1.0,,4,6,,,,,,44.0
12,"Trengove, Jackson",6,6.0,6,12,,1.0,10.0,2.0,,2.0,,2.0,,,,3,9,1.0,,3.0,,,59.0
39,"Westhoff, Justin",12,4.0,2,14,,,,2.0,1.0,3.0,,,2.0,,,4,9,1.0,,2.0,,,89.0
Totals,Totals,207,93.0,163,370,12.0,7.0,38.0,64.0,17.0,44.0,40.0,49.0,25.0,17.0,3.0,144,230,8.0,7.0,42.0,9.0,6.0,
Opposition,Opposition,168,59.0,184,352,16.0,9.0,34.0,83.0,30.0,39.0,30.0,55.0,17.0,24.0,3.0,139,212,11.0,11.0,59.0,16.0,15.0,
