Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",7,5,2,9,1,1.0,,,,1.0,,,,,,2.0,7.0,,2.0,,,,
27,"Ball, Jason",7,2,6,13,1,,4.0,2.0,1.0,2.0,3.0,3.0,,1.0,,7.0,5.0,,,1.0,,,
21,"Barry, Leo",2,4,4,6,,,,2.0,3.0,,,,,,,,6.0,,,1.0,1.0,,
24,"Bolton, Jude",14,5,9,23,1,,,2.0,2.0,5.0,1.0,,,,,4.0,18.0,,1.0,,,,
8,"Cresswell, Daryn",14,5,9,23,,,,2.0,1.0,5.0,5.0,2.0,,,,11.0,12.0,,,,2.0,,
28,"Crouch, Jared",9,1,6,15,,,,1.0,4.0,1.0,1.0,1.0,,,,8.0,7.0,,,,,,
6,"Dunkley, Andrew",4,5,6,10,,,1.0,1.0,1.0,,,,,,,5.0,4.0,3.0,,2.0,,,
12,"Fosdike, Nic",7,1,2,9,1,,,3.0,,3.0,1.0,2.0,1.0,,,3.0,6.0,,,,,,
37,"Goodes, Adam",9,9,4,13,2,,10.0,1.0,1.0,3.0,1.0,2.0,,3.0,,5.0,8.0,4.0,4.0,2.0,,,
31,"Kirk, Brett",6,3,5,11,,1.0,,,2.0,2.0,4.0,,,1.0,,8.0,3.0,1.0,,4.0,,,
34,"Luff, Troy",12,8,10,22,,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,,,10.0,10.0,3.0,2.0,,,,
4,"Mathews, Ben",11,4,11,22,,,,1.0,5.0,1.0,2.0,1.0,,1.0,,6.0,15.0,,,2.0,,,
11,"Maxfield, Stuart",12,4,7,19,,,,2.0,3.0,4.0,2.0,1.0,1.0,,,6.0,9.0,,,,2.0,,
13,"McPherson, Daniel",4,2,5,9,,,,1.0,1.0,2.0,1.0,,,,,3.0,6.0,,,2.0,,,
5,"OKeefe, Ryan",10,3,2,12,,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,7.0,,,,,,
19,"OLoughlin, Michael",16,7,6,22,2,1.0,,2.0,,6.0,2.0,,1.0,1.0,,7.0,15.0,,2.0,,,,
22,"Saddington, Jason",7,5,6,13,,,,,1.0,1.0,,1.0,,1.0,,6.0,7.0,1.0,,,,,
25,"Schauble, Andrew",6,4,7,13,,,,,2.0,1.0,,,1.0,1.0,,5.0,9.0,,,,,,
2,"Schwass, Wayne",23,7,3,26,3,1.0,,1.0,3.0,4.0,5.0,3.0,1.0,1.0,,7.0,18.0,2.0,2.0,,,,
1,"Stafford, Greg",5,6,4,9,,,10.0,,1.0,2.0,,,,,,6.0,2.0,4.0,,1.0,,,
20,"Stevens, John",9,3,3,12,1,,,3.0,,2.0,1.0,,,1.0,,3.0,9.0,,1.0,,,,
10,"Williams, Paul",12,3,7,19,2,1.0,,5.0,2.0,6.0,2.0,2.0,1.0,1.0,,5.0,13.0,,1.0,5.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,96,124,330,14,10.0,26.0,31.0,40.0,54.0,34.0,21.0,8.0,13.0,,123.0,196.0,18.0,15.0,20.0,5.0,,
Opposition,Opposition,212,88,140,352,18,12.0,37.0,19.0,33.0,59.0,47.0,18.0,13.0,8.0,6.0,151.0,205.0,20.0,19.0,27.0,6.0,,
