Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",22y 244d,43 (25-0-18 58.14%),36 (0.84),18 (13-0-5 72.22%),14 (0.78)
15,"Allison, Brett",31y 298d,221 (126-1-94 57.24%),277 (1.25),2 (2-0-0 100.00%),1 (0.50)
27,"Ball, Jason",27y 119d,105 (65-0-40 61.90%),115 (1.10),2 (2-0-0 100.00%),1 (0.50)
21,"Barry, Leo",22y 305d,51 (31-0-20 60.78%),36 (0.71),←,
8,"Cresswell, Daryn",28y 302d,165 (69-1-95 42.12%),132 (0.80),←,
28,"Crouch, Jared",22y 14d,43 (23-0-20 53.49%),7 (0.16),←,
6,"Dunkley, Andrew",31y 264d,164 (69-2-93 42.68%),10 (0.06),←,
18,"Fitzgerald, Ryan",23y 155d,2 (2-0-0 100.00%),7 (3.50),←,
37,"Goodes, Adam",20y 71d,22 (11-0-11 50.00%),22 (1.00),←,
3,"Lewis, Dale",30y 320d,163 (59-2-102 36.81%),176 (1.08),←,
36,"Mathews, Ben",21y 111d,23 (13-0-10 56.52%),5 (0.22),←,
11,"Maxfield, Stuart",27y 345d,183 (93-2-88 51.37%),112 (0.61),94 (58-1-35 62.23%),47 (0.50)
23,"Nicks, Matthew",24y 311d,75 (44-0-31 58.67%),28 (0.37),←,
5,"OBrien, Craig",30y 16d,112 (59-2-51 53.57%),189 (1.69),39 (24-1-14 62.82%),57 (1.46)
19,"OLoughlin, Michael",23y 28d,103 (60-1-42 58.74%),130 (1.26),←,
22,"Saddington, Jason",20y 148d,47 (26-0-21 55.32%),19 (0.40),←,
25,"Schauble, Andrew",23y 123d,81 (29-0-52 35.80%),11 (0.14),2 (2-0-0 100.00%),
2,"Schwass, Wayne",31y 113d,231 (128-0-103 55.41%),131 (0.57),47 (27-0-20 57.45%),34 (0.72)
7,"Seymour, Brad",23y 321d,95 (50-1-44 53.16%),7 (0.07),←,
1,"Stafford, Greg",25y 205d,92 (43-1-48 47.28%),26 (0.28),←,
20,"Stevens, John",28y 278d,57 (33-0-24 57.89%),29 (0.51),←,
33,"Warfe, Rowan",23y 270d,75 (30-0-45 40.00%),4 (0.05),49 (29-0-20 59.18%),3 (0.06)
Totals,Totals,25y 265d,2153 (1088-13-1052 50.53%),1509 (0.70),,
C,"Eade, Rodney",41y 350d,97 (58-1-38 60.31%),,←,
