Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 94d,2 (0-0-2 0.00%),,←,
11,"Bowden, Sean",19y 211d,4 (0-0-4 0.00%),,←,
31,"Bower, Brendan",23y 260d,69 (22-0-47 31.88%),16 (0.23),←,
16,"Cloke, David",35y 83d,294 (173-2-119 59.18%),313 (1.06),180 (109-2-69 61.11%),262 (1.46)
30,"Free, Tony",20y 298d,45 (13-0-32 28.89%),17 (0.38),←,
25,"Gale, Brendon",21y 277d,4 (0-0-4 0.00%),5 (1.25),←,
24,"Goodwin, Andy",26y 296d,27 (7-0-20 25.93%),8 (0.30),←,
19,"Hamilton, Greg",21y 301d,12 (0-0-12 0.00%),6 (0.50),←,
14,"Keighran, Darren",20y 142d,2 (0-0-2 0.00%),,←,
33,"Knights, Matthew",19y 198d,27 (7-0-20 25.93%),12 (0.44),←,
4,"Lambert, Craig",21y 198d,45 (12-0-33 26.67%),11 (0.24),←,
1,"Lee, Mark",31y 23d,214 (96-1-117 45.09%),87 (0.41),←,
26,"Leys, Brian",22y 73d,41 (12-0-29 29.27%),6 (0.15),←,
7,"Mitchell, Michael",28y 147d,54 (15-0-39 27.78%),76 (1.41),←,
22,"Nichols, Trent",21y 14d,27 (7-0-20 25.93%),17 (0.63),←,
36,"Nixon, Richard",24y 174d,28 (6-0-22 21.43%),3 (0.11),←,
35,"Pickering, Michael",26y 142d,105 (34-0-71 32.38%),132 (1.26),←,
21,"Powell, Tim",22y 7d,22 (4-0-18 18.18%),25 (1.14),←,
32,"Ryan, Des",22y 197d,37 (10-0-27 27.03%),18 (0.49),←,
48,"Ryan, Stephen",19y 289d,4 (0-0-4 0.00%),2 (0.50),←,
Totals,Totals,23y 116d,1063 (418-3-642 39.32%),754 (0.71),,
C,"Bartlett, Kevin",43y 46d,48 (13-0-35 27.08%),,←,
