Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",12,7,8,20,2,1.0,1.0,4.0,1.0,9.0,1.0,1.0,1.0,,,,,,,,,,
17,"Broderick, Paul",15,5,12,27,1,,,3.0,1.0,5.0,6.0,1.0,1.0,,,,,,,,,,
21,"Bulluss, Paul",5,5,6,11,,,1.0,1.0,4.0,,,,1.0,1.0,,,,,,,,,
9,"Campbell, Wayne",22,3,10,32,,1.0,1.0,5.0,4.0,7.0,4.0,2.0,1.0,,,,,,,,,,
10,"Daffy, Nick",23,2,7,30,1,,,2.0,1.0,8.0,6.0,2.0,1.0,1.0,,,,,,,,,
19,"Evans, Brett",7,3,9,16,1,1.0,,3.0,,4.0,1.0,,,,,,,,,,,,
27,"Funcke, Ross",2,1,2,4,1,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
25,"Gale, Brendon",7,7,8,15,1,,25.0,5.0,,1.0,4.0,2.0,,1.0,2.0,,,,,,,,
1,"Gale, Michael",2,1,1,3,,,,,1.0,,1.0,,1.0,,,,,,,,,,
2,"Gaspar, Darren",1,,,1,,,,,,1.0,,,,,,,,,,,,,
20,"Harrison, Ben",11,6,6,17,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,
16,"Holland, Ben",7,3,4,11,3,,2.0,2.0,,1.0,3.0,3.0,1.0,3.0,,,,,,,,,
39,"Kellaway, Andrew",6,6,10,16,,,,,4.0,,,,1.0,,,,,,,,,,
33,"Knights, Matthew",16,1,15,31,,,,3.0,3.0,9.0,6.0,1.0,1.0,2.0,3.0,,,,,,,,
38,"McKee, Steven",1,1,1,2,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
14,"Plapp, Justin",4,3,3,7,3,,,,,1.0,1.0,,,,,,,,,,,,
13,"Powell, Robert",11,1,13,24,,1.0,,2.0,,5.0,3.0,1.0,1.0,1.0,,,,,,,,,
7,"Prescott, Ashley",9,3,13,22,,,,3.0,2.0,6.0,1.0,3.0,3.0,2.0,,,,,,,,,
12,"Richardson, Matthew",16,9,2,18,7,1.0,,1.0,,,,7.0,2.0,4.0,1.0,,,,,,,,
4,"Rogers, Matthew",19,6,6,25,,,,1.0,6.0,,,1.0,,,,,,,,,,,
37,"Ryan, Damien",12,4,1,13,3,,,,,5.0,,,,1.0,,,,,,,,,
41,"Turner, Scott",2,2,5,7,,,,,2.0,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,79,142,352,23,7.0,31.0,38.0,31.0,67.0,40.0,24.0,18.0,16.0,6.0,,,,,,,,
Opposition,Opposition,186,78,117,303,8,7.0,34.0,22.0,44.0,45.0,36.0,33.0,16.0,18.0,,,,,,,,,
