Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",7,7,5,12,1,,1.0,2.0,,2.0,1.0,2.0,,1.0,,4.0,8.0,1.0,1.0,,,1.0,74.0
11,"Barlow, Ed",14,1,8,22,,,,2.0,1.0,6.0,4.0,3.0,,1.0,,8.0,14.0,,,2.0,,,80.0
42,"Bevan, Paul",7,6,11,18,,,,1.0,,1.0,3.0,3.0,,2.0,,4.0,14.0,,,2.0,,,75.0
14,"Bird, Craig",3,2,13,16,,,,4.0,,1.0,3.0,,,,,6.0,10.0,,,,,,72.0
6,"Bolton, Craig",11,7,10,21,,,,2.0,5.0,2.0,,3.0,2.0,,,3.0,19.0,,,2.0,3.0,,93.0
24,"Bolton, Jude",7,4,8,15,,,,3.0,1.0,4.0,2.0,,2.0,,,4.0,12.0,,,,,,79.0
37,"Goodes, Adam",19,10,6,25,,2.0,1.0,4.0,1.0,6.0,6.0,2.0,,,,12.0,14.0,2.0,1.0,1.0,,1.0,98.0
39,"Grundy, Heath",7,4,7,14,,,,1.0,,1.0,,,,,,2.0,12.0,1.0,,5.0,,,92.0
4,"Hannebery, Dan",3,,3,6,,,,2.0,,,1.0,,,,,3.0,3.0,,,,,,65.0
15,"Jack, Kieren",9,4,8,17,,1.0,,4.0,,4.0,3.0,3.0,,1.0,,5.0,12.0,,,2.0,,,85.0
16,"Jolly, Darren",6,5,3,9,1,,42.0,2.0,,3.0,3.0,1.0,1.0,1.0,,4.0,5.0,,1.0,1.0,1.0,1.0,75.0
31,"Kirk, Brett",6,2,12,18,,1.0,,5.0,,2.0,3.0,3.0,1.0,2.0,,8.0,10.0,,,,,,76.0
29,"Mattner, Martin",9,7,9,18,,,,5.0,4.0,,,5.0,,2.0,,4.0,13.0,,,4.0,,,90.0
3,"McVeigh, Jarrad",15,6,15,30,,,,3.0,3.0,3.0,3.0,2.0,,1.0,,9.0,20.0,,,,,1.0,89.0
5,"OKeefe, Ryan",13,9,20,33,2,1.0,,14.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,11.0,23.0,1.0,3.0,2.0,1.0,1.0,94.0
19,"OLoughlin, Michael",12,7,2,14,1,,,2.0,,3.0,,,,,,4.0,9.0,2.0,4.0,1.0,,1.0,84.0
25,"Richards, Ted",2,7,11,13,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,6.0,8.0,1.0,,5.0,1.0,,86.0
30,"Roberts-Thomson, Lewis",5,4,6,11,,,5.0,,,,,2.0,1.0,1.0,,4.0,8.0,,,3.0,,,66.0
2,"Shaw, Rhyce",18,1,13,31,,,,1.0,7.0,2.0,2.0,3.0,1.0,,,7.0,20.0,,,,8.0,,88.0
40,"Smith, Nick",8,4,9,17,,,,,3.0,,1.0,,1.0,,,6.0,11.0,1.0,,6.0,,,83.0
13,"Veszpremi, Patrick",4,4,4,8,,1.0,,5.0,,,,2.0,,1.0,,3.0,5.0,1.0,1.0,,1.0,1.0,63.0
18,"White, Jesse",12,8,2,14,4,1.0,,,,2.0,,1.0,,,,5.0,8.0,2.0,5.0,1.0,1.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,109,185,382,9,9.0,49.0,64.0,29.0,44.0,39.0,37.0,10.0,15.0,2.0,122.0,258.0,12.0,16.0,37.0,16.0,7.0,
Opposition,Opposition,184,85,125,309,19,10.0,41.0,72.0,32.0,48.0,32.0,35.0,15.0,10.0,4.0,128.0,178.0,11.0,15.0,50.0,9.0,12.0,
