Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",8,2,19,27,,,,4.0,1.0,3.0,7.0,3.0,1.0,2.0,,22.0,8.0,,,6.0,,,77.0
8,"Bianco, Trent",9,2,1,10,,,,2.0,3.0,,3.0,4.0,,1.0,,4.0,7.0,,,2.0,,,76.0
14,"Cameron, Darcy",5,5,7,12,1,,16.0,3.0,,,1.0,1.0,1.0,,,4.0,8.0,,1.0,,,1.0,88.0
25,"Crisp, Jack",14,7,16,30,,,,4.0,4.0,7.0,7.0,4.0,1.0,2.0,,16.0,15.0,2.0,,5.0,,,89.0
7,"Daicos, Josh",16,3,6,22,,,,,2.0,4.0,1.0,6.0,,1.0,,5.0,17.0,,,,,1.0,89.0
2,"de Goey, Jordan",14,3,13,27,1,2.0,,4.0,2.0,5.0,5.0,2.0,,1.0,,9.0,19.0,,,2.0,,,83.0
5,"Elliott, Jamie",14,4,9,23,,,,4.0,,6.0,3.0,7.0,,,,11.0,9.0,1.0,1.0,,1.0,1.0,81.0
33,"Ginnivan, Jack",8,2,1,9,2,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,8.0,,1.0,,,,74.0
4,"Grundy, Brodie",4,,11,15,,,37.0,1.0,2.0,2.0,2.0,3.0,,1.0,,7.0,8.0,,,2.0,,,83.0
35,"Henry, Oliver",6,4,4,10,1,,,1.0,,1.0,,2.0,,,,4.0,6.0,1.0,1.0,2.0,,,74.0
32,"Hoskin-Elliott, Will",10,4,4,14,,,,3.0,2.0,,1.0,2.0,,1.0,,6.0,7.0,2.0,,1.0,,1.0,79.0
18,"Macrae, Finlay",5,4,11,16,,,,2.0,,1.0,1.0,1.0,,1.0,,4.0,12.0,,,,,,61.0
44,"Madgen, Jack",9,7,8,17,,,,1.0,3.0,,1.0,,1.0,,,7.0,10.0,,,5.0,,,85.0
37,"Maynard, Brayden",13,7,5,18,,,,4.0,9.0,2.0,3.0,2.0,,1.0,,5.0,10.0,1.0,,2.0,,,83.0
16,"Mayne, Chris",14,6,9,23,,,,2.0,4.0,,1.0,4.0,1.0,,,3.0,15.0,,,3.0,,,84.0
31,"McCreery, Beau",5,2,1,6,,,,4.0,,2.0,1.0,2.0,1.0,,,2.0,5.0,,,3.0,,,75.0
41,"Mihocek, Brody",8,4,3,11,1,4.0,,1.0,,2.0,,2.0,2.0,,,4.0,6.0,1.0,2.0,1.0,,,86.0
28,"Murphy, Nathan",7,3,5,12,,,,1.0,4.0,,,2.0,3.0,1.0,,4.0,8.0,1.0,,5.0,,,84.0
9 ↑,"Noble, John",4,1,2,6,,,,1.0,3.0,,,1.0,,1.0,,3.0,3.0,,,1.0,,,30.0
23,"Roughead, Jordan",11,7,4,15,,,,,4.0,1.0,,1.0,1.0,,,6.0,10.0,1.0,,6.0,,,96.0
21 ↓,"Ruscoe, Trey",6,2,4,10,,,,1.0,2.0,,,2.0,1.0,,,2.0,8.0,,,3.0,,,57.0
22,"Sidebottom, Steele",14,4,15,29,,1.0,,1.0,,4.0,3.0,3.0,1.0,2.0,,7.0,22.0,,,2.0,,,83.0
24,"Thomas, Josh",5,3,6,11,2,,,2.0,,1.0,,,,,,2.0,9.0,,2.0,2.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,86,164,373,8,9.0,53.0,47.0,46.0,42.0,40.0,57.0,14.0,15.0,,138.0,230.0,10.0,8.0,53.0,1.0,5.0,
Opposition,Opposition,220,86,155,375,22,10.0,37.0,65.0,33.0,70.0,43.0,46.0,15.0,14.0,6.0,141.0,224.0,14.0,23.0,48.0,4.0,19.0,
