Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",30y 260d,207 (82-2-123 40.10%),204 (0.99),187 (78-2-107 42.25%),183 (0.98)
17,"Burns, Scott",28y 110d,139 (58-1-80 42.09%),63 (0.45),←,
8,"Clement, James",26y 220d,132 (54-0-78 40.91%),46 (0.35),48 (28-0-20 58.33%),8 (0.17)
34,"Cloke, Jason",20y 341d,25 (17-0-8 68.00%),2 (0.08),←,
1,"Davis, Leon",21y 299d,59 (29-0-30 49.15%),70 (1.19),←,
4,"Didak, Alan",20y 56d,27 (18-0-9 66.67%),34 (1.26),←,
25,"Fraser, Josh",21y 97d,68 (34-0-34 50.00%),63 (0.93),←,
9,"Freeborn, Glenn",30y 65d,136 (73-0-63 53.68%),69 (0.51),81 (35-0-46 43.21%),42 (0.52)
26,"Johnson, Ben",22y 7d,56 (31-0-25 55.36%),12 (0.21),←,
18,"Licuria, Paul",25y 98d,94 (39-0-55 41.49%),23 (0.24),84 (37-0-47 44.05%),21 (0.25)
24,"Lockyer, Tarkyn",23y 164d,84 (39-0-45 46.43%),44 (0.52),←,
39,"Lokan, Matthew",20y 143d,3 (3-0-0 100.00%),,←,
37,"Lonie, Ryan",20y 39d,42 (24-0-18 57.14%),19 (0.45),←,
12,"McKee, Steven",24y 296d,66 (37-0-29 56.06%),12 (0.18),46 (27-0-19 58.70%),11 (0.24)
7,"Molloy, Jarrod",26y 335d,152 (63-1-88 41.78%),186 (1.22),32 (18-0-14 56.25%),28 (0.88)
11,"OBree, Shane",24y 28d,84 (42-0-42 50.00%),26 (0.31),65 (33-0-32 50.77%),23 (0.35)
23,"Rocca, Anthony",25y 240d,145 (64-0-81 44.14%),213 (1.47),123 (53-0-70 43.09%),202 (1.64)
22,"Shaw, Rhyce",21y 178d,7 (3-0-4 42.86%),3 (0.43),←,
20,"Tarrant, Chris",22y 206d,88 (39-0-49 44.32%),144 (1.64),←,
14,"Wakelin, Shane",28y 243d,143 (70-2-71 49.65%),19 (0.13),49 (29-0-20 59.18%),
19,"Williams, Andrew",24y 42d,87 (37-1-49 43.10%),47 (0.54),3 (3-0-0 100.00%),5 (1.67)
2,"Woewodin, Shane",26y 274d,141 (67-0-74 47.52%),65 (0.46),3 (3-0-0 100.00%),2 (0.67)
Totals,Totals,24y 137d,1985 (923-7-1055 46.50%),1364 (0.69),,
C,"Malthouse, Mick",49y 238d,450 (259-4-187 58.00%),,72 (36-0-36 50.00%),
