Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",17,2,13,30,2,,,,6.0,1.0,1.0,2.0,2.0,1.0,,11.0,17.0,,1.0,5.0,,,100.0
9,"Campbell, Wayne",5,4,3,8,,,,1.0,,1.0,,,1.0,,,1.0,7.0,,,1.0,,,72.0
24,"Coughlan, Mark",10,2,15,25,,1.0,,2.0,1.0,5.0,7.0,,1.0,,,13.0,12.0,,,,,,91.0
3,"Deledio, Brett",14,4,8,22,1,3.0,,3.0,,6.0,2.0,2.0,1.0,,,10.0,12.0,,1.0,1.0,3.0,1.0,96.0
41,"Foley, Nathan",8,1,10,18,,,,2.0,1.0,4.0,5.0,1.0,1.0,,,11.0,6.0,,,3.0,,1.0,94.0
2,"Gaspar, Darren",7,4,4,11,,,,2.0,2.0,,,4.0,1.0,2.0,,6.0,6.0,2.0,,6.0,3.0,,100.0
20,"Hall, Ray",4,2,4,8,,,,3.0,1.0,,,1.0,1.0,,,3.0,7.0,,,10.0,,,100.0
33,"Hartigan, Brent",5,2,1,6,,,,1.0,,2.0,2.0,,,,,2.0,4.0,,1.0,,,,46.0
1,"Hilton, Rory",14,5,4,18,,,,2.0,2.0,2.0,,3.0,2.0,,,6.0,10.0,1.0,,4.0,,,100.0
31,"Hyde, Chris",8,4,9,17,1,,,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,6.0,13.0,,,,1.0,,83.0
17,"Johnson, Kane",18,4,8,26,,,,4.0,7.0,4.0,5.0,3.0,2.0,2.0,1.0,11.0,14.0,,,2.0,,,83.0
13,"Knobel, Trent",3,1,2,5,,,15.0,1.0,1.0,,,5.0,,3.0,,2.0,3.0,,,4.0,,,42.0
27,"Krakouer, Andrew",5,2,4,9,,,,3.0,,3.0,2.0,,2.0,,,4.0,5.0,,,,,1.0,64.0
40,"Moore, Kelvin",3,2,6,9,,,,2.0,1.0,1.0,,2.0,,1.0,,4.0,5.0,,,3.0,,,67.0
35,"Newman, Chris",14,3,7,21,,,,4.0,8.0,1.0,1.0,1.0,1.0,,,10.0,8.0,,,5.0,3.0,,100.0
26,"Pattison, Adam",3,2,4,7,,,,,,,,,,,,2.0,5.0,,,1.0,,,64.0
15,"Pettifer, Kayne",12,4,2,14,3,1.0,,2.0,,2.0,1.0,1.0,,1.0,,2.0,12.0,,1.0,,,,91.0
12,"Richardson, Matthew",16,9,7,23,2,4.0,,1.0,,7.0,,4.0,3.0,,,13.0,10.0,2.0,3.0,2.0,,1.0,100.0
5,"Simmonds, Troy",7,6,6,13,,2.0,19.0,,,,1.0,3.0,,2.0,,6.0,7.0,3.0,1.0,3.0,,,95.0
30,"Tambling, Richard",7,4,3,10,,,,1.0,,1.0,,5.0,,3.0,,2.0,9.0,1.0,,2.0,1.0,,81.0
36,"Thursfield, Will",4,2,2,6,,,,,,2.0,,1.0,,1.0,,3.0,2.0,,,,,,42.0
21,"Tuck, Shane",15,5,9,24,,,,4.0,2.0,5.0,3.0,1.0,1.0,,,11.0,14.0,,,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,74,131,330,9,12.0,34.0,40.0,34.0,50.0,31.0,41.0,21.0,17.0,1.0,139.0,188.0,9.0,8.0,52.0,11.0,4.0,
Opposition,Opposition,206,102,138,344,13,15.0,25.0,56.0,38.0,48.0,29.0,46.0,17.0,21.0,5.0,134.0,205.0,12.0,12.0,57.0,17.0,8.0,
