Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 128d,240 (135-0-105 56.25%),207 (0.86),117 (51-0-66 43.59%),87 (0.74)
21,"Black, Heath",27y 40d,159 (58-0-101 36.48%),72 (0.45),105 (36-0-69 34.29%),53 (0.50)
2,"Carr, Josh",26y 69d,141 (95-1-45 67.73%),78 (0.55),36 (18-0-18 50.00%),18 (0.50)
9,"Carr, Matthew",27y 190d,130 (50-1-79 38.85%),54 (0.42),102 (43-0-59 42.16%),52 (0.51)
10,"Cook, Troy",29y 329d,174 (79-0-95 45.40%),63 (0.36),131 (55-0-76 41.98%),52 (0.40)
15,"Crowley, Ryan",22y 124d,22 (12-0-10 54.55%),18 (0.82),←,
25,"Dodd, Steven",23y 17d,32 (15-0-17 46.88%),1 (0.03),←,
30,"Drum, Marcus",19y 67d,2 (1-0-1 50.00%),,←,
4,"Hasleby, Paul",25y 25d,142 (59-0-83 41.55%),90 (0.63),←,
43,"Hayden, Roger",25y 210d,47 (25-0-22 53.19%),3 (0.06),←,
11,"Headland, Des",25y 167d,120 (77-0-43 64.17%),118 (0.98),68 (37-0-31 54.41%),66 (0.97)
37,"Johnson, Michael",21y 260d,25 (13-0-12 52.00%),5 (0.20),←,
20,"Longmuir, Justin",25y 167d,129 (53-0-76 41.09%),155 (1.20),←,
8,"McManus, Shaun",30y 148d,184 (69-0-115 37.50%),79 (0.43),←,
6,"Medhurst, Paul",24y 208d,98 (49-0-49 50.00%),166 (1.69),←,
16,"Mundy, David",20y 352d,31 (16-0-15 51.61%),1 (0.03),←,
28,"Murphy, Ryan",21y 44d,17 (8-0-9 47.06%),18 (1.06),←,
23,"Parker, Shane",33y 139d,220 (84-0-136 38.18%),10 (0.05),←,
29,"Pavlich, Matthew",24y 188d,142 (60-0-82 42.25%),209 (1.47),←,
7,"Peake, Brett",23y 2d,18 (10-0-8 55.56%),8 (0.44),←,
31,"Sandilands, Aaron",23y 213d,67 (38-0-29 56.72%),18 (0.27),←,
3,"Schammer, Byron",21y 16d,66 (37-0-29 56.06%),19 (0.29),←,
Totals,Totals,25y 25d,2206 (1043-2-1161 47.28%),1392 (0.63),,
C,"Connolly, Chris",43y 104d,104 (53-0-51 50.96%),,103 (52-0-51 50.49%),
