Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 243d,157 (70-1-86 44.90%),32 (0.20),75 (37-1-37 50.00%),9 (0.12)
24,"Amiss, Jye",19y 343d,18 (9-0-9 50.00%),34 (1.89),←,
8,"Brayshaw, Andrew",23y 243d,116 (53-1-62 46.12%),41 (0.35),←,
6,"Clark, Jordan",22y 266d,72 (44-1-27 61.81%),19 (0.26),40 (23-1-16 58.75%),4 (0.10)
36,"Cox, Brennan",24y 330d,98 (44-1-53 45.41%),29 (0.30),←,
4,"Darcy, Sean",25y 27d,97 (44-1-52 45.88%),38 (0.39),←,
28,"Erasmus, Neil",19y 219d,12 (6-0-6 50.00%),1 (0.08),←,
32,"Frederick, Michael",23y 53d,52 (30-1-21 58.65%),55 (1.06),←,
23,"Henry, Liam",21y 315d,36 (13-1-22 37.50%),13 (0.36),←,
15,"Hughes, Ethan",28y 214d,97 (40-0-57 41.24%),6 (0.06),←,
9,"Jackson, Luke",21y 283d,68 (44-1-23 65.44%),47 (0.69),16 (7-0-9 43.75%),17 (1.06)
44,"Johnson, Matthew",20y 115d,12 (5-0-7 41.67%),2 (0.17),←,
2,"OMeara, Jaeger",29y 136d,158 (70-2-86 44.94%),75 (0.47),15 (7-0-8 46.67%),5 (0.33)
25,"Pearce, Alex",28y 30d,100 (47-1-52 47.50%),4 (0.04),←,
13,"Ryan, Luke",27y 153d,125 (58-1-66 46.80%),3 (0.02),←,
5,"Schultz, Lachie",25y 221d,83 (40-1-42 48.80%),87 (1.05),←,
3,"Serong, Caleb",22y 150d,74 (38-1-35 52.03%),19 (0.26),←,
39,"Switkowski, Sam",26y 231d,61 (31-0-30 50.82%),38 (0.62),←,
35,"Treacy, Josh",20y 339d,29 (17-0-12 58.62%),22 (0.76),←,
31,"Walker, Brandon",20y 265d,44 (26-1-17 60.23%),1 (0.02),←,
10,"Walters, Michael",32y 183d,216 (108-2-106 50.46%),342 (1.58),←,
40,"Worner, Karl",21y 23d,1 (0-0-1 0.00%),,←,
26,"Young, Hayden",22y 89d,51 (26-1-24 51.96%),2 (0.04),←,
Totals,Totals,24y 67d,1777 (863-18-896 48.56%),910 (0.51),,
C,"Longmuir, Justin",42y 169d,77 (38-1-38 50.00%),,←,
