Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",3,1,,3,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
20,"Febey, Matthew",14,2,7,21,,,,5.0,,,,,2.0,,,,,,,,,,
33,"Healy, Greg",12,4,6,18,2,,,,,,,,1.0,1.0,,,,,,,,,
13,"Jakovich, Allen",4,1,1,5,,1.0,,,,,,,,,,,,,,,,,
31,"Keogh, Rod",10,2,3,13,,,,1.0,,,,,,2.0,,,,,,,,,
7,"Kowal, Darren",2,,2,4,,,,,,,,,,,,,,,,,,,
16,"Lovell, Andy",9,1,3,12,1,1.0,,4.0,,,,,1.0,5.0,,,,,,,,,
17,"Lovett, Brett",15,2,4,19,,,1.0,,,,,,,,,,,,,,,,
6,"Lovett, Glenn",24,3,5,29,,,,,,,,,3.0,2.0,,,,,,,,,
3,"Lyon, Garry",22,4,8,30,1,1.0,1.0,6.0,,,,,,1.0,,,,,,,,,
29,"Obst, Andrew",6,1,6,12,,,,1.0,,,,,,1.0,,,,,,,,,
46,"Robins, Haydn",4,1,2,6,,,,1.0,,,,,1.0,,,,,,,,,,
41,"Rohde, Peter",11,3,4,15,,,,,,,,,,,2.0,,,,,,,,
5,"Schwarz, David",12,4,7,19,1,,10.0,2.0,,,,,3.0,1.0,,,,,,,,,
18,"Stretch, Steven",6,2,2,8,,,,2.0,,,,,,1.0,,,,,,,,,
11,"Stynes, Jim",19,4,1,20,,,21.0,1.0,,,,,,3.0,,,,,,,,,
4,"Sullivan, Chris",10,2,4,14,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
12,"Viney, Todd",11,4,1,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Wight, Sean",6,3,2,8,,,,3.0,,,,,1.0,,,,,,,,,,
8,"Yeats, Graeme",9,1,2,11,,,,1.0,,,,,3.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,45,70,279,6,7.0,33.0,30.0,,,,,18.0,26.0,2.0,,,,,,,,
Opposition,Opposition,193,58,87,280,8,10.0,26.0,48.0,,,,,26.0,18.0,4.0,,,,,,,,
