Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 218d,158 (64-1-93 40.82%),110 (0.70),3 (2-0-1 66.67%),2 (0.67)
50,"Brown, Ben",31y 124d,171 (96-1-74 56.43%),355 (2.08),41 (30-1-10 74.39%),68 (1.66)
37,"Chandler, Kade",24y 70d,36 (23-0-13 63.89%),29 (0.81),←,
31,"Fritsch, Bayley",27y 108d,129 (75-1-53 58.53%),220 (1.71),←,
11,"Gawn, Max",32y 84d,206 (103-1-102 50.24%),98 (0.48),←,
27,"Hore, Marty",28y 18d,16 (7-0-9 43.75%),1 (0.06),←,
22,"Howes, Blake",20y 351d,3 (2-0-1 66.67%),,←,
15,"Langdon, Ed",28y 51d,160 (87-1-72 54.69%),68 (0.43),92 (62-1-29 67.93%),35 (0.38)
8,"Lever, Jake",28y 18d,163 (105-1-57 64.72%),4 (0.02),107 (67-1-39 63.08%),1 (0.01)
1,"May, Steven",32y 73d,219 (100-2-117 46.12%),23 (0.11),96 (62-1-33 65.10%),2 (0.02)
25,"McDonald, Tom",31y 187d,212 (94-1-117 44.58%),166 (0.78),←,
4,"McVee, Judd",20y 229d,28 (18-0-10 64.29%),,←,
30,"Neal-Bullen, Alex",28y 74d,156 (92-1-63 59.29%),109 (0.70),←,
13,"Oliver, Clayton",26y 245d,165 (95-1-69 57.88%),51 (0.31),←,
5,"Petracca, Christian",28y 79d,179 (102-1-76 57.26%),173 (0.97),←,
35,"Petty, Harry",24y 132d,63 (37-1-25 59.52%),19 (0.30),←,
36,"Pickett, Kysaiah",22y 295d,87 (59-1-27 68.39%),130 (1.49),←,
24,"Rivers, Trent",22y 237d,80 (56-1-23 70.63%),7 (0.09),←,
3,"Salem, Christian",28y 252d,162 (83-1-78 51.54%),26 (0.16),←,
32,"Sparrow, Tom",23y 297d,77 (51-1-25 66.88%),29 (0.38),←,
2,"van Rooyen, Jacob",20y 342d,23 (16-0-7 69.57%),33 (1.43),←,
7,"Viney, Jack",29y 345d,199 (91-1-107 45.98%),59 (0.30),←,
6,"Windsor, Caleb",18y 288d,3 (2-0-1 66.67%),,←,
Totals,Totals,26y 163d,2695 (1458-18-1219 54.10%),1710 (0.63),,
C,"Goodwin, Simon",47y 88d,163 (95-1-67 58.59%),,162 (95-1-66 58.95%),
