Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Barling, Tim",24y 331d,22 (12-0-10 54.55%),3 (0.14),8 (6-0-2 75.00%),2 (0.25)
16,"Bolton, David",29y 309d,103 (54-0-49 52.43%),53 (0.51),75 (40-0-35 53.33%),42 (0.56)
41,"Brown, David",22y 275d,11 (5-0-6 45.45%),18 (1.64),←,
7,"Carroll, Dennis",29y 192d,173 (86-0-87 49.71%),80 (0.46),←,
29,"Cordy, Neil",31y 40d,197 (80-0-117 40.61%),32 (0.16),58 (29-0-29 50.00%),4 (0.07)
6,"Eustice, Mark",27y 93d,121 (56-0-65 46.28%),53 (0.44),30 (15-0-15 50.00%),8 (0.27)
23,"Fell, Shane",22y 231d,7 (3-0-4 42.86%),19 (2.71),←,
9,"Henwood, Wayne",27y 215d,56 (29-0-27 51.79%),24 (0.43),←,
46,"Kellett, Mark",29y 293d,145 (54-1-90 37.59%),10 (0.07),27 (15-0-12 55.56%),
14,"Kennedy, Michael",26y 128d,64 (42-1-21 66.41%),7 (0.11),5 (2-0-3 40.00%),1 (0.20)
39,"Kerr, Robert",23y 60d,9 (5-0-4 55.56%),1 (0.11),3 (2-0-1 66.67%),1 (0.33)
10,"Mitchell, Barry",24y 162d,118 (59-0-59 50.00%),159 (1.35),←,
35,"Murphy, David",27y 268d,106 (52-0-54 49.06%),66 (0.62),←,
4,"Neagle, Merv",32y 72d,202 (126-1-75 62.62%),71 (0.35),55 (34-0-21 61.82%),19 (0.35)
17,"Potter, Craig",24y 119d,38 (22-0-16 57.89%),16 (0.42),←,
8,"Ryan, Matthew",22y 350d,51 (21-1-29 42.16%),51 (1.00),6 (2-0-4 33.33%),7 (1.17)
15,"Toohey, Bernard",27y 89d,188 (101-0-87 53.72%),92 (0.49),94 (54-0-40 57.45%),57 (0.61)
20,"West, Jim",24y 36d,8 (3-0-5 37.50%),11 (1.38),←,
27,"Wheeler, Sanford",20y 42d,7 (2-0-5 28.57%),3 (0.43),←,
26,"Wright, Stephen",29y 73d,206 (98-0-108 47.57%),222 (1.08),←,
Totals,Totals,26y 132d,1832 (910-4-918 49.67%),991 (0.54),,
C,"Kinnear, Col",42y 220d,30 (14-0-16 46.67%),,←,
