Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 239d,179 (72-2-105 40.78%),39 (0.22),←,
4,"Aish, James",18y 246d,15 (4-0-11 26.67%),5 (0.33),←,
17,"Beams, Claye",22y 314d,23 (7-0-16 30.43%),17 (0.74),←,
8,"Bewick, Rohan",24y 275d,57 (23-0-34 40.35%),45 (0.79),←,
42,"Clarke, Justin",20y 236d,30 (11-0-19 36.67%),1 (0.03),←,
33,"Close, Michael",19y 347d,9 (1-0-8 11.11%),6 (0.67),←,
27,"Gardiner, Darcy",18y 293d,11 (3-0-8 27.27%),1 (0.09),←,
41,"Golby, Mitch",22y 282d,50 (19-0-31 38.00%),6 (0.12),←,
6,"Green, Josh",21y 322d,48 (21-0-27 43.75%),61 (1.27),←,
11,"Hanley, Pearce",25y 239d,90 (30-0-60 33.33%),31 (0.34),←,
2,"Harwood, Ryan",22y 339d,51 (20-0-31 39.22%),5 (0.10),←,
35,"Lester, Ryan",21y 320d,49 (19-0-30 38.78%),11 (0.22),←,
36,"Maguire, Matt",30y 43d,163 (79-1-83 48.77%),20 (0.12),64 (25-0-39 39.06%),1 (0.02)
12,"Martin, Stefan",27y 237d,68 (17-1-50 25.74%),27 (0.40),11 (3-0-8 27.27%),4 (0.36)
32,"Mayes, Sam",20y 53d,33 (14-0-19 42.42%),22 (0.67),←,
9,"McGrath, Ashley",31y 53d,211 (101-2-108 48.34%),167 (0.79),←,
25,"McStay, Daniel",19y 18d,3 (1-0-2 33.33%),,←,
21,"Merrett, Daniel",29y 212d,165 (71-3-91 43.94%),64 (0.39),←,
22,"Paparone, Marco",19y 312d,21 (6-0-15 28.57%),12 (0.57),←,
24,"Patfull, Joel",29y 217d,176 (70-3-103 40.63%),24 (0.14),←,
28,"Taylor, Lewis",19y 145d,16 (4-0-12 25.00%),9 (0.56),←,
15,"Zorko, Dayne",25y 153d,54 (22-0-32 40.74%),55 (1.02),←,
Totals,Totals,23y 256d,1522 (615-12-895 40.41%),628 (0.41),,
C,"Leppitsch, Justin",38y 284d,16 (4-0-12 25.00%),,←,
