West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",3,3,5,8,,,8.0,1.0,,1.0,4.0,1.0,,2.0,,6.0,3.0,1.0,1.0,1.0,,,
6,"Banfield, Drew",10,1,1,11,,,,,3.0,3.0,2.0,3.0,1.0,,,5.0,7.0,,,1.0,1.0,,
45,"Bellotti, Laurie",2,4,2,4,,1.0,2.0,1.0,,1.0,,1.0,,,,,4.0,,1.0,2.0,,,
10,"Braun, Michael",8,4,3,11,,,,,2.0,2.0,1.0,1.0,1.0,,,3.0,9.0,,,1.0,,,
9,"Cousins, Ben",11,3,14,25,,,,4.0,2.0,1.0,7.0,3.0,1.0,,,13.0,12.0,,,3.0,,,
14,"Cummings, Scott",3,,2,5,,1.0,,1.0,,,,1.0,1.0,2.0,,4.0,1.0,,,1.0,,,
23,"Fewster, Brendon",7,6,5,12,2,,9.0,2.0,1.0,5.0,3.0,2.0,1.0,,,7.0,5.0,2.0,,1.0,,,
25,"Holmes, Todd",2,2,1,3,,,,,,,1.0,,,,,1.0,2.0,,1.0,,,,
27,"Jakovich, Glen",17,7,4,21,1,,2.0,,6.0,2.0,2.0,2.0,2.0,1.0,,13.0,9.0,3.0,,1.0,1.0,,
31,"Jones, Rowan",1,1,4,5,,,,1.0,,1.0,1.0,2.0,,1.0,,4.0,1.0,,,1.0,,,
2,"Kemp, Dean",7,1,2,9,,,,1.0,1.0,4.0,1.0,1.0,1.0,,,4.0,5.0,,,,,,
3,"Mainwaring, Chris",12,4,3,15,,,,4.0,2.0,4.0,2.0,1.0,1.0,,,6.0,9.0,,1.0,,,,
30,"Matera, Peter",20,4,9,29,2,,2.0,6.0,3.0,7.0,6.0,5.0,1.0,2.0,,9.0,19.0,,,4.0,5.0,,
33,"Matera, Phillip",6,2,1,7,1,2.0,,,,5.0,,2.0,,2.0,,4.0,3.0,1.0,1.0,,,,
11,"McIntosh, Ashley",7,4,2,9,,,1.0,2.0,6.0,,,1.0,2.0,2.0,,6.0,3.0,3.0,,1.0,,,
8,"Metropolis, Daniel",9,2,3,12,,2.0,,,1.0,1.0,,2.0,,,,5.0,7.0,1.0,1.0,1.0,,,
5,"Morrison, Chad",6,3,5,11,1,1.0,,,,3.0,1.0,,1.0,1.0,,4.0,7.0,,,1.0,,,
36,"Read, Phillip",6,2,3,9,,,,,3.0,2.0,,1.0,1.0,1.0,,4.0,4.0,1.0,,3.0,,,
42,"Rintoul, Chad",14,4,7,21,,1.0,,1.0,2.0,5.0,3.0,2.0,1.0,,,11.0,11.0,,,3.0,2.0,,
22,"Stone, Nicholas",2,1,1,3,,,,2.0,,,1.0,2.0,,,,3.0,2.0,,,1.0,,,
12,"White, Mitchell",9,7,13,22,2,1.0,1.0,1.0,,4.0,4.0,2.0,1.0,,,10.0,12.0,,,1.0,,,
44,"Wirrpanda, David",12,3,1,13,,2.0,,,5.0,,1.0,1.0,,,,7.0,7.0,,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,68,91,265,9,12.0,25.0,27.0,37.0,51.0,40.0,36.0,16.0,14.0,,129.0,142.0,12.0,7.0,28.0,9.0,,
Opposition,Opposition,239,92,139,378,25,16.0,51.0,37.0,33.0,75.0,41.0,26.0,14.0,16.0,6.0,160.0,224.0,14.0,11.0,50.0,18.0,,
