Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",23y 129d,107 (57-0-50 53.27%),81 (0.76),←,
16,"Bolton, David",30y 9d,109 (54-0-55 49.54%),56 (0.51),81 (40-0-41 49.38%),45 (0.56)
7,"Carroll, Dennis",29y 257d,177 (86-0-91 48.59%),85 (0.48),←,
6,"Eustice, Mark",27y 158d,129 (56-0-73 43.41%),54 (0.42),38 (15-0-23 39.47%),9 (0.24)
9,"Henwood, Wayne",27y 280d,64 (29-0-35 45.31%),33 (0.52),←,
47,"Higgins, Leon",22y 25d,47 (19-0-28 40.43%),38 (0.81),←,
19,"John, Gareth",18y 186d,4 (0-0-4 0.00%),,←,
46,"Kellett, Mark",29y 358d,152 (54-1-97 35.86%),11 (0.07),34 (15-0-19 44.12%),1 (0.03)
45,"Kelly, Paul",20y 359d,9 (1-0-8 11.11%),2 (0.22),←,
14,"Kennedy, Michael",26y 193d,68 (42-1-25 62.50%),7 (0.10),9 (2-0-7 22.22%),1 (0.11)
43,"Lewis, Dale",21y 79d,2 (0-0-2 0.00%),3 (1.50),←,
18,"Lloyd, Matthew",24y 347d,20 (10-0-10 50.00%),5 (0.25),←,
33,"McAsey, Darren",25y 36d,30 (12-0-18 40.00%),21 (0.70),←,
35,"Murphy, David",27y 333d,111 (52-0-59 46.85%),69 (0.62),←,
28,"Page, Glenn",20y 120d,5 (1-0-4 20.00%),2 (0.40),←,
17,"Potter, Craig",24y 184d,42 (22-0-20 52.38%),16 (0.38),←,
15,"Toohey, Bernard",27y 154d,196 (101-0-95 51.53%),98 (0.50),102 (54-0-48 52.94%),63 (0.62)
20,"West, Jim",24y 101d,16 (3-0-13 18.75%),25 (1.56),←,
27,"Wheeler, Sanford",20y 107d,13 (2-0-11 15.38%),3 (0.23),←,
26,"Wright, Stephen",29y 138d,214 (98-0-116 45.79%),228 (1.07),←,
Totals,Totals,25y 32d,1515 (699-2-814 46.14%),837 (0.55),,
C,"Kinnear, Col",42y 285d,38 (14-0-24 36.84%),,←,
