Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 87d,43 (28-0-15 65.12%),12 (0.28),←,
41,"Anstey, Jacob",19y 117d,3 (3-0-0 100.00%),1 (0.33),←,
29,"Beaumont, Simon",21y 162d,14 (11-0-3 78.57%),9 (0.64),←,
21,"Bradley, Craig",33y 213d,254 (160-2-92 63.39%),189 (0.74),←,
20,"Brown, Fraser",26y 279d,126 (76-1-49 60.71%),81 (0.64),←,
39,"Christou, Ang",25y 128d,105 (73-1-31 70.00%),17 (0.16),←,
35,"Dean, Peter",32y 76d,222 (142-1-79 64.19%),32 (0.14),←,
36,"Hamill, Aaron",19y 277d,12 (6-0-6 50.00%),6 (0.50),←,
9,"Hickmott, Adrian",25y 55d,78 (51-0-27 65.38%),41 (0.53),28 (19-0-9 67.86%),17 (0.61)
33,"Hogg, Matthew",28y 154d,140 (78-3-59 56.79%),35 (0.25),81 (54-1-26 67.28%),31 (0.38)
4,"Kernahan, Stephen",33y 265d,241 (153-2-86 63.90%),727 (3.02),←,
43,"Koutoufides, Anthony",24y 126d,94 (62-1-31 66.49%),65 (0.69),←,
22,"Manton, Glenn",23y 357d,66 (43-0-23 65.15%),22 (0.33),45 (32-0-13 71.11%),18 (0.40)
5,"McKay, Andrew",26y 314d,95 (66-1-28 70.00%),17 (0.18),←,
18,"Murphy, Justin",21y 30d,37 (24-0-13 64.86%),40 (1.08),25 (15-0-10 60.00%),31 (1.24)
27,"OSullivan, Luke",29y 57d,53 (30-0-23 56.60%),52 (0.98),←,
14,"Sexton, Michael",26y 80d,139 (90-1-48 65.11%),12 (0.09),←,
1,"Silvagni, Stephen",29y 358d,218 (144-1-73 66.28%),127 (0.58),←,
30,"White, Adam",21y 135d,6 (4-0-2 66.67%),4 (0.67),←,
8,"Whitnall, Lance",17y 274d,8 (5-0-3 62.50%),14 (1.75),←,
2,"Williams, Greg",33y 236d,243 (147-1-95 60.70%),212 (0.87),102 (71-1-30 70.10%),84 (0.82)
Totals,Totals,25y 302d,2197 (1396-15-786 63.54%),1715 (0.78),,
C,"Parkin, David",54y 254d,432 (261-2-169 60.65%),,269 (174-2-93 65.06%),
