Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",12,3,15,27,,,,4.0,1.0,4.0,5.0,3.0,,1.0,,15.0,12.0,,,,,1.0,77.0
5,"Broadbent, Matthew",11,7,6,17,,,,5.0,3.0,3.0,1.0,4.0,,1.0,,3.0,14.0,1.0,1.0,,1.0,,82.0
20,"Brogan, Dean",9,4,12,21,,,16.0,6.0,,1.0,8.0,5.0,4.0,3.0,,16.0,5.0,3.0,,2.0,,,85.0
27,"Carlile, Alipate",13,4,2,15,,,,1.0,6.0,1.0,,2.0,,2.0,,2.0,9.0,,,9.0,,,100.0
30,"Chaplin, Troy",14,5,6,20,,,,3.0,5.0,1.0,2.0,2.0,2.0,,,8.0,10.0,1.0,,5.0,,,100.0
35,"Cornes, Chad",11,8,6,17,1,3.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,,4.0,13.0,1.0,1.0,4.0,,,94.0
18,"Cornes, Kane",12,3,10,22,,,,2.0,3.0,1.0,1.0,4.0,2.0,1.0,,6.0,15.0,,,,,1.0,90.0
41 ↑,"Davenport, Jason",1,,3,4,,,,3.0,1.0,,,1.0,1.0,,,1.0,3.0,,,,,,38.0
17,"Gray, Robbie",7,3,9,16,2,1.0,,3.0,1.0,4.0,1.0,3.0,,1.0,,7.0,8.0,1.0,2.0,2.0,,,82.0
8,"Hartlett, Hamish",9,3,8,17,1,,1.0,2.0,,1.0,1.0,2.0,,1.0,,6.0,12.0,1.0,1.0,2.0,,,71.0
47 ↓,"Irons, Jarrad",5,3,4,9,,,,,,,,3.0,,,,2.0,7.0,,1.0,,,,55.0
44,"Logan, Tom",12,7,10,22,,,,,7.0,,1.0,1.0,2.0,,,8.0,15.0,,,3.0,,,90.0
4,"Motlop, Daniel",5,5,3,8,,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,5.0,1.0,1.0,1.0,,,87.0
13,"OShea, Cameron",3,3,4,7,,,,1.0,2.0,,1.0,2.0,,,,3.0,4.0,1.0,,2.0,,,90.0
6,"Pearce, Danyle",13,2,11,24,,,,4.0,3.0,5.0,1.0,6.0,1.0,2.0,,5.0,20.0,,,1.0,1.0,1.0,85.0
29,"Pittard, Jasper",20,2,7,27,,,,1.0,9.0,2.0,2.0,6.0,1.0,2.0,,5.0,16.0,1.0,,1.0,2.0,,81.0
15,"Rodan, David",11,3,11,22,,1.0,,2.0,2.0,3.0,2.0,4.0,3.0,,,11.0,11.0,,,1.0,5.0,1.0,80.0
43,"Stewart, Daniel",6,3,3,9,1,,1.0,1.0,2.0,1.0,,2.0,2.0,,,4.0,5.0,,1.0,2.0,,,72.0
14,"Stewart, Paul",13,7,7,20,,,,2.0,5.0,1.0,,3.0,,1.0,,5.0,14.0,,,1.0,,,71.0
21,"Thomas, Matt",1,3,8,9,,,,12.0,,,1.0,2.0,2.0,2.0,,4.0,6.0,,,,,,82.0
12,"Trengove, Jackson",3,3,11,14,,,,2.0,2.0,,,2.0,2.0,1.0,,5.0,7.0,,,5.0,,,95.0
39,"Westhoff, Justin",3,4,6,9,1,,3.0,2.0,,2.0,2.0,1.0,,1.0,,4.0,7.0,1.0,1.0,2.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,85,162,356,6,7.0,24.0,58.0,53.0,36.0,30.0,62.0,23.0,21.0,,126.0,218.0,12.0,9.0,43.0,9.0,4.0,
Opposition,Opposition,233,121,251,484,17,20.0,25.0,55.0,28.0,72.0,37.0,48.0,21.0,23.0,6.0,156.0,326.0,23.0,20.0,45.0,3.0,12.0,
