Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 15d,177 (114-2-61 64.97%),235 (1.33),←,
3,"Bartel, Jimmy",26y 176d,167 (113-2-52 68.26%),102 (0.61),←,
24,"Blake, Mark",24y 262d,89 (71-0-18 79.78%),12 (0.13),←,
17,"Byrnes, Shannon",26y 52d,86 (65-0-21 75.58%),74 (0.86),←,
35,"Chapman, Paul",28y 205d,185 (115-2-68 62.70%),255 (1.38),←,
44,"Enright, Corey",28y 257d,185 (116-2-67 63.24%),49 (0.26),←,
26,"Hawkins, Tom",21y 312d,53 (44-0-9 83.02%),75 (1.42),←,
34,"Hogan, Simon",21y 286d,15 (11-0-4 73.33%),10 (0.67),←,
8,"Hunt, Josh",28y 76d,132 (86-1-45 65.53%),16 (0.12),←,
20,"Johnson, Steve",26y 329d,140 (98-2-40 70.71%),278 (1.99),←,
9,"Kelly, James",26y 151d,156 (101-1-54 65.06%),67 (0.43),←,
45,"Ling, Cameron",29y 91d,214 (137-3-74 64.72%),116 (0.54),←,
13,"Lonergan, Tom",26y 12d,42 (32-1-9 77.38%),44 (1.05),←,
4,"Mackie, Andrew",25y 295d,116 (90-0-26 77.59%),60 (0.52),←,
39,"Milburn, Darren",33y 44d,264 (157-1-106 59.66%),91 (0.34),←,
21,"Mooney, Cameron",30y 245d,201 (134-1-66 66.92%),273 (1.36),190 (124-1-65 65.53%),271 (1.43)
31,"Podsiadly, James",28y 261d,7 (5-0-2 71.43%),23 (3.29),←,
14,"Selwood, Joel",22y 3d,80 (70-0-10 87.50%),28 (0.35),←,
27,"Stokes, Mathew",25y 188d,74 (61-0-13 82.43%),114 (1.54),←,
7,"Taylor, Harry",23y 351d,53 (46-0-7 86.79%),8 (0.15),←,
5,"Varcoe, Travis",22y 49d,61 (55-0-6 90.16%),57 (0.93),←,
40,"Wojcinski, David",29y 253d,163 (105-2-56 65.03%),49 (0.30),←,
Totals,Totals,26y 178d,2660 (1826-20-814 68.65%),2036 (0.77),,
C,"Thompson, Mark",46y 191d,245 (151-3-91 62.24%),,←,
