Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",25y 221d,62 (37-1-24 60.48%),34 (0.55),←,
30,"Clarke, Zac",23y 121d,46 (19-1-26 42.39%),23 (0.50),←,
15,"Crowley, Ryan",29y 144d,156 (82-1-73 52.88%),104 (0.67),←,
3,"Dawson, Zac",27y 155d,112 (69-4-39 63.39%),6 (0.05),35 (23-1-11 67.14%),2 (0.06)
9,"de Boer, Matt",23y 139d,93 (50-1-42 54.30%),37 (0.40),←,
41,"Duffield, Paul",28y 172d,125 (61-1-63 49.20%),25 (0.20),←,
7,"Fyfe, Nat",21y 312d,65 (38-1-26 59.23%),49 (0.75),←,
32,"Hill, Stephen",23y 87d,102 (53-0-49 51.96%),59 (0.58),←,
5,"Ibbotson, Garrick",25y 134d,115 (54-1-60 47.39%),21 (0.18),←,
37,"Johnson, Michael",28y 280d,166 (87-1-78 52.71%),58 (0.35),←,
23,"Mayne, Chris",24y 267d,98 (53-1-44 54.59%),131 (1.34),←,
16,"Mundy, David",28y 7d,179 (92-1-86 51.68%),71 (0.40),←,
13,"Mzungu, Tendai",27y 149d,55 (31-1-23 57.27%),36 (0.65),←,
27,"Neale, Lachie",20y 64d,15 (6-0-9 40.00%),5 (0.33),←,
46,"Pearce, Clancee",22y 277d,67 (35-1-31 52.99%),31 (0.46),←,
6,"Pearce, Danyle",27y 111d,171 (71-2-98 42.11%),83 (0.49),17 (12-1-4 73.53%),7 (0.41)
31,"Sandilands, Aaron",30y 233d,186 (96-0-90 51.61%),72 (0.39),←,
34,"Spurr, Lee",26y,29 (22-1-6 77.59%),,←,
8,"Suban, Nick",23y 79d,77 (37-1-39 48.70%),28 (0.36),←,
33,"Sutcliffe, Cam",21y 65d,16 (12-1-3 78.13%),7 (0.44),←,
42,"Taberner, Matthew",20y 40d,3 (2-0-1 66.67%),1 (0.33),←,
10,"Walters, Michael",22y 201d,35 (21-1-13 61.43%),66 (1.89),←,
Totals,Totals,25y 15d,1973 (1028-22-923 52.10%),947 (0.48),,
C,"Lyon, Ross",46y 261d,162 (103-5-54 65.12%),,41 (27-1-13 67.07%),
