Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9 ↓,"Ainsworth, Ben",6,6,9,15,,1.0,,,,3.0,2.0,1.0,1.0,,,5.0,10.0,,1.0,,,,72.0
15,"Anderson, Noah",9,6,12,21,,,,3.0,2.0,1.0,3.0,5.0,,1.0,,13.0,10.0,,,4.0,,,83.0
1,"Andrew, Mac",9,3,4,13,,,,,2.0,1.0,,3.0,1.0,1.0,,2.0,9.0,,,8.0,,,97.0
35 ↑,"Budarick, Connor",3,1,,3,,,,,1.0,2.0,,,1.0,,,,3.0,,,,2.0,,7.0
25,"Collins, Sam",7,8,4,11,,,,,2.0,1.0,,,,,,4.0,8.0,,,3.0,,,86.0
3,"Flanders, Sam",8,1,13,21,,,,4.0,3.0,3.0,5.0,,1.0,,,7.0,14.0,,,,,,77.0
26,"Graham, Will",1,1,6,7,,,,4.0,,,1.0,1.0,,1.0,,5.0,3.0,,,1.0,,,78.0
7,"Holman, Nick",8,5,8,16,1,,,3.0,2.0,3.0,1.0,5.0,1.0,2.0,,4.0,12.0,1.0,,3.0,,,85.0
19,"Humphrey, Bailey",11,4,7,18,4,1.0,,4.0,,5.0,5.0,,3.0,,2.0,13.0,5.0,2.0,1.0,2.0,,1.0,84.0
40,"Jeffrey, Joel",10,6,4,14,,,,3.0,3.0,2.0,,,,,,5.0,9.0,1.0,,3.0,1.0,1.0,76.0
34,"King, Ben",6,6,5,11,5,,,,,1.0,,3.0,,2.0,,5.0,6.0,2.0,5.0,,,2.0,86.0
22,"Long, Ben",7,4,2,9,1,2.0,,2.0,,2.0,,1.0,2.0,,,8.0,3.0,1.0,2.0,3.0,,1.0,84.0
11,"Miller, Touk",11,,13,24,,2.0,,3.0,2.0,7.0,6.0,3.0,,,,10.0,14.0,,,3.0,,1.0,81.0
2,"Noble, John",21,7,9,30,,,,2.0,5.0,3.0,1.0,4.0,2.0,1.0,,6.0,20.0,,,2.0,2.0,,85.0
27,"Powell, Wil",10,5,4,14,,1.0,,2.0,6.0,3.0,,1.0,1.0,,,5.0,8.0,,,3.0,,,87.0
20,"Read, Ethan",4,2,3,7,,3.0,7.0,2.0,,,1.0,,1.0,,,5.0,1.0,1.0,2.0,1.0,,,73.0
17,"Rioli, Daniel",12,5,9,21,2,,,3.0,1.0,3.0,1.0,4.0,,,,3.0,16.0,,,1.0,3.0,1.0,75.0
29,"Rogers, Jake",6,1,4,10,,,,,,3.0,,3.0,,2.0,,1.0,9.0,,,,1.0,1.0,71.0
18,"Rowell, Matt",10,,6,16,1,,,8.0,,6.0,5.0,10.0,,6.0,3.0,8.0,9.0,,,,,1.0,81.0
32,"Uwland, Bodhi",8,4,9,17,,,,2.0,4.0,2.0,,5.0,,3.0,,3.0,14.0,,,7.0,,,93.0
4,"Walter, Jed",5,2,1,6,3,1.0,,4.0,,1.0,,1.0,2.0,1.0,,2.0,3.0,,1.0,1.0,,,75.0
14,"Weller, Lachie",9,4,11,20,,1.0,,1.0,6.0,3.0,2.0,5.0,,1.0,,7.0,14.0,,,,1.0,,81.0
28,"Witts, Jarrod",9,2,9,18,,1.0,28.0,1.0,1.0,1.0,6.0,3.0,5.0,2.0,1.0,10.0,8.0,1.0,1.0,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,83,152,342,17,15.0,35.0,51.0,40.0,56.0,39.0,58.0,21.0,23.0,6.0,131.0,208.0,9.0,13.0,45.0,10.0,9.0,
Opposition,Opposition,218,96,137,355,12,7.0,37.0,51.0,38.0,52.0,30.0,67.0,23.0,21.0,,110.0,238.0,7.0,9.0,32.0,18.0,9.0,
