Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
15,"Abraham, Winston",24y 200d,67 (37-0-30 55.22%),102 (1.52),29 (19-0-10 65.52%),47 (1.62)
33,"Allison, Brett",30y 326d,209 (114-1-94 54.78%),265 (1.27),←,
11,"Archer, Glenn",26y 24d,141 (89-0-52 63.12%),88 (0.62),←,
26,"Bell, Peter",23y 47d,79 (50-0-29 63.29%),72 (0.91),77 (50-0-27 64.94%),70 (0.91)
12,"Blakey, John",32y 267d,278 (142-0-136 51.08%),86 (0.31),143 (90-0-53 62.94%),48 (0.34)
18,"Carey, Wayne",27y 325d,189 (114-0-75 60.32%),497 (2.63),←,
23,"Clayton, Shane",20y 175d,22 (3-0-19 13.64%),4 (0.18),4 (1-0-3 25.00%),3 (0.75)
45,"Cochrane, Stuart",20y 271d,5 (3-0-2 60.00%),,←,
3,"Dhurrkay, Gary",25y 44d,55 (21-0-34 38.18%),50 (0.91),4 (1-0-3 25.00%),4 (1.00)
6,"Grant, Shannon",21y 363d,87 (51-1-35 59.20%),87 (1.00),29 (19-0-10 65.52%),49 (1.69)
29,"Harvey, Brent",20y 338d,45 (29-0-16 64.44%),45 (1.00),←,
21,"Hewitt, Evan",20y 284d,22 (13-0-9 59.09%),14 (0.64),←,
4,"Martyn, Mick",30y 229d,225 (129-1-95 57.56%),14 (0.06),←,
5,"McCartney, Jason",25y 34d,101 (50-0-51 49.50%),49 (0.49),26 (16-0-10 61.54%),1 (0.04)
31,"McKernan, Corey",25y 119d,118 (79-0-39 66.95%),129 (1.09),←,
28,"Pickett, Byron",21y 249d,30 (19-0-11 63.33%),,←,
13,"Pike, Martin",26y 154d,107 (43-0-64 40.19%),53 (0.50),47 (31-0-16 65.96%),13 (0.28)
8,"Scott, Robert",30y 47d,232 (140-1-91 60.56%),214 (0.92),100 (65-0-35 65.00%),50 (0.50)
24,"Sholl, Craig",31y 108d,204 (119-0-85 58.33%),127 (0.62),←,
7,"Simpson, Adam",23y 60d,69 (48-0-21 69.57%),32 (0.46),←,
10,"Stevens, Anthony",27y 289d,185 (111-0-74 60.00%),85 (0.46),←,
30,"Welsh, Scott",20y 131d,18 (9-0-9 50.00%),14 (0.78),←,
Totals,Totals,25y 119d,2488 (1413-4-1071 56.79%),2027 (0.81),,
C,"Pagan, Denis",51y 205d,149 (95-0-54 63.76%),,←,
