0,1,2,3,4,5,6
←,"Round: 19 Venue: M.C.G. Date: Sat, 9-Aug-2008 7:10 PM Attendance: 52135","Round: 19 Venue: M.C.G. Date: Sat, 9-Aug-2008 7:10 PM Attendance: 52135","Round: 19 Venue: M.C.G. Date: Sat, 9-Aug-2008 7:10 PM Attendance: 52135","Round: 19 Venue: M.C.G. Date: Sat, 9-Aug-2008 7:10 PM Attendance: 52135","Round: 19 Venue: M.C.G. Date: Sat, 9-Aug-2008 7:10 PM Attendance: 52135",→
←,Collingwood,4.4.28,7.5.47,11.9.75,14.13.97,→
←,St Kilda,2.2.14,3.5.23,7.7.49,12.11.83,→
←,Qrt margin,CW by 14,CW by 24,CW by 26,CW by 14,→
←,Qrt scores,CW 28-14,CW 19-9,CW 28-26,SK 34-22,→
←,Field umpires,"Scott Jeffery (147), Stephen McBurney (281), Brett Rosebury (142)","Scott Jeffery (147), Stephen McBurney (281), Brett Rosebury (142)","Scott Jeffery (147), Stephen McBurney (281), Brett Rosebury (142)","Scott Jeffery (147), Stephen McBurney (281), Brett Rosebury (142)",→
