St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Brown, Tony",15,5,8,23,,1.0,,,1.0,2.0,6.0,3.0,1.0,1.0,,3.0,21.0,,1.0,,,,
3,"Burke, Nathan",13,3,13,26,,,,3.0,5.0,4.0,4.0,3.0,,,,10.0,17.0,,,1.0,,,
16,"Carr, Matthew",8,3,9,17,,,,,2.0,,4.0,,1.0,,,9.0,8.0,,,,2.0,,
31,"Elliott, Tim",5,3,3,8,,,3.0,,1.0,3.0,2.0,,,2.0,,3.0,5.0,,,,,,
10,"Everitt, Peter",11,8,3,14,1,1.0,20.0,,,6.0,2.0,1.0,,,,5.0,8.0,2.0,,1.0,,,
14,"Francis, Tony",6,3,14,20,,,,3.0,2.0,1.0,3.0,,1.0,1.0,,6.0,14.0,1.0,1.0,1.0,,,
25,"Hall, Barry",9,6,,9,2,1.0,,,,4.0,,2.0,2.0,5.0,,4.0,6.0,2.0,4.0,,,,
35,"Harvey, Robert",18,3,14,32,2,1.0,,1.0,3.0,7.0,5.0,,1.0,,1.0,11.0,20.0,,,2.0,,,
6,"Healy, Daniel",1,,,1,,,,,,,,,,,,,1.0,,,,,,
24,"Heatley, Jason",5,4,2,7,1,1.0,,1.0,,,,,,1.0,,5.0,2.0,2.0,2.0,1.0,,,
8,"Hudghton, Max",5,6,7,12,,,,,1.0,,1.0,1.0,1.0,,,6.0,6.0,2.0,,,2.0,,
5,"Jones, Austinn",13,7,6,19,,,,,4.0,1.0,,1.0,2.0,,,5.0,14.0,1.0,1.0,1.0,1.0,,
36,"Knowles, Brett",4,1,6,10,,1.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,5.0,5.0,,,,,,
23,"Loewe, Stewart",5,4,3,8,3,1.0,10.0,,,,,,2.0,,,5.0,4.0,2.0,2.0,3.0,,,
26,"McLaren, Joe",8,1,3,11,1,,,,,4.0,2.0,,,1.0,,3.0,8.0,,,,,,
11,"Mitchell, Gavin",3,1,5,8,1,1.0,,,,,,,,3.0,,7.0,,1.0,1.0,1.0,,,
1,"Peckett, Justin",1,2,3,4,1,,,,,,1.0,,,,,1.0,3.0,,1.0,,,,
4,"Thompson, Andrew",9,3,4,13,1,,,2.0,2.0,2.0,1.0,5.0,,1.0,,8.0,6.0,2.0,1.0,1.0,,,
32,"Traianidis, Jason",11,2,2,13,,1.0,,,1.0,4.0,2.0,1.0,,2.0,,5.0,9.0,,2.0,,1.0,,
15,"Wakelin, Darryl",4,4,7,11,,,1.0,2.0,,1.0,,,1.0,,,6.0,7.0,2.0,,1.0,,,
33,"Walton, Ben",8,1,2,10,,,,1.0,,5.0,1.0,1.0,1.0,1.0,,6.0,3.0,,,1.0,,,
20,"Young, Matthew",12,1,2,14,1,,,1.0,3.0,1.0,,,,,,3.0,10.0,,,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,71,116,290,14,12.0,34.0,15.0,27.0,46.0,35.0,20.0,13.0,19.0,1.0,116.0,177.0,17.0,16.0,14.0,8.0,,
Opposition,Opposition,165,65,87,252,17,7.0,46.0,34.0,22.0,45.0,40.0,21.0,19.0,13.0,5.0,104.0,151.0,16.0,17.0,18.0,17.0,,
