Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",8,3,6,14,,3.0,,2.0,,2.0,1.0,,,,,8.0,5.0,1.0,3.0,,,3.0,85.0
16,"Brown, Luke",9,3,6,15,,,,1.0,5.0,,,3.0,,1.0,,5.0,7.0,1.0,,1.0,,,89.0
2,"Crouch, Brad",7,,17,24,,,1.0,3.0,1.0,3.0,1.0,5.0,,2.0,,11.0,13.0,,,,,,77.0
5,"Crouch, Matt",25,7,22,47,1,,,3.0,3.0,5.0,8.0,6.0,1.0,3.0,,12.0,32.0,,,,,1.0,75.0
26,"Douglas, Richard",11,4,9,20,,,,3.0,1.0,3.0,,1.0,,,,3.0,16.0,,1.0,1.0,,,84.0
32,"Fogarty, Darcy",3,5,7,10,,,1.0,2.0,,1.0,,1.0,,,,3.0,7.0,2.0,,1.0,,,79.0
6,"Gibbs, Bryce",8,,10,18,,,,3.0,2.0,3.0,1.0,3.0,2.0,,,6.0,12.0,,,,,,78.0
1,"Greenwood, Hugh",10,2,6,16,,,,6.0,,2.0,6.0,2.0,,,,10.0,6.0,1.0,,2.0,,,68.0
24,"Jacobs, Sam",9,2,6,15,,1.0,56.0,3.0,,4.0,5.0,2.0,2.0,1.0,,10.0,6.0,1.0,1.0,,,,87.0
20,"Jones, Chayce",13,7,5,18,2,1.0,,4.0,,5.0,4.0,1.0,1.0,1.0,,8.0,8.0,3.0,4.0,1.0,,2.0,72.0
42,"Keath, Alex",3,1,2,5,,,4.0,1.0,1.0,,,2.0,,1.0,,3.0,2.0,,,4.0,,,57.0
8,"Kelly, Jake",5,1,5,10,,,,1.0,2.0,1.0,1.0,3.0,1.0,3.0,,4.0,7.0,,,8.0,,,94.0
3,"Knight, Riley",7,5,8,15,2,1.0,,3.0,1.0,,,2.0,,1.0,,3.0,12.0,,1.0,1.0,,,75.0
29,"Laird, Rory",13,2,18,31,,,,3.0,7.0,,1.0,1.0,1.0,,,5.0,23.0,,,1.0,,,89.0
27,"Lynch, Tom",13,5,13,26,2,,,1.0,2.0,2.0,1.0,1.0,,,,7.0,19.0,1.0,1.0,1.0,,,89.0
14,"Mackay, David",6,2,11,17,,,,4.0,3.0,2.0,,4.0,,2.0,,4.0,15.0,,,2.0,,1.0,90.0
30,"Milera, Wayne",8,5,6,14,,,,3.0,4.0,2.0,,1.0,1.0,,,4.0,10.0,1.0,,5.0,1.0,,83.0
11,"Seedsman, Paul",14,7,10,24,,,,6.0,2.0,6.0,2.0,2.0,,,,6.0,19.0,1.0,,,3.0,1.0,82.0
9,"Sloane, Rory",12,4,22,34,,,,6.0,2.0,4.0,13.0,3.0,,,,22.0,13.0,,,1.0,,,82.0
33,"Smith, Brodie",13,3,14,27,1,,,5.0,2.0,3.0,2.0,4.0,1.0,1.0,,9.0,13.0,,,3.0,,,87.0
12,"Talia, Daniel",3,2,4,7,,,,3.0,1.0,,,2.0,1.0,,,6.0,1.0,2.0,,6.0,,,91.0
13,"Walker, Taylor",8,5,2,10,5,,,1.0,,2.0,,2.0,1.0,1.0,,8.0,2.0,4.0,4.0,2.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,75,209,417,13,9.0,62.0,67.0,39.0,50.0,46.0,51.0,12.0,17.0,,157.0,248.0,18.0,15.0,40.0,4.0,8.0,
Opposition,Opposition,236,100,177,413,18,13.0,30.0,61.0,37.0,57.0,41.0,40.0,17.0,12.0,6.0,143.0,272.0,10.0,16.0,57.0,7.0,12.0,
