Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 254d,69 (40-1-28 58.70%),11 (0.16),←,
47,"Austin, Mark",23y 114d,23 (10-0-13 43.48%),1 (0.04),8 (5-0-3 62.50%),
5,"Boyd, Matthew",29y 295d,196 (98-2-96 50.51%),69 (0.35),←,
17,"Cooney, Adam",26y 261d,177 (93-2-82 53.11%),152 (0.86),←,
49,"Cordy, Ayce",21y 316d,9 (6-0-3 66.67%),6 (0.67),←,
4,"Cross, Daniel",29y 79d,191 (94-3-94 50.00%),28 (0.15),←,
40,"Dahlhaus, Luke",19y 301d,22 (10-0-12 45.45%),18 (0.82),←,
29,"Dickson, Tory",24y 265d,7 (3-0-4 42.86%),9 (1.29),←,
13,"Giansiracusa, Daniel",30y 98d,223 (104-4-115 47.53%),268 (1.20),←,
16,"Griffen, Ryan",25y 326d,153 (84-1-68 55.23%),104 (0.68),←,
7,"Higgins, Shaun",24y 105d,98 (51-1-46 52.55%),107 (1.09),←,
30,"Howard, Christian",21y 90d,8 (3-0-5 37.50%),1 (0.13),←,
19,"Jones, Liam",21y 114d,34 (15-0-19 44.12%),34 (1.00),←,
36,"Lake, Brian",30y 111d,187 (90-2-95 48.66%),29 (0.16),←,
21,"Liberatore, Tom",20y 32d,26 (10-0-16 38.46%),6 (0.23),←,
27,"Minson, Will",27y 67d,126 (69-1-56 55.16%),62 (0.49),←,
2,"Murphy, Robert",30y 8d,220 (100-4-116 46.36%),153 (0.70),←,
42,"Picken, Liam",25y 321d,76 (41-0-35 53.95%),26 (0.34),←,
23,"Roughead, Jordan",21y 227d,27 (14-0-13 51.85%),9 (0.33),←,
14,"Smith, Clay",19y 37d,6 (3-0-3 50.00%),4 (0.67),←,
3,"Wallis, Mitch",19y 237d,15 (6-0-9 40.00%),5 (0.33),←,
10,"Wood, Easton",22y 287d,36 (18-0-18 50.00%),5 (0.14),←,
Totals,Totals,24y 196d,1929 (962-21-946 49.87%),1107 (0.57),,
C,"McCartney, Brendan",51y 238d,11 (5-0-6 45.45%),,←,
