Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 311d,126 (70-2-54 56.35%),166 (1.32),←,
3,"Bartel, Jimmy",24y 107d,109 (63-2-44 58.72%),62 (0.57),←,
24,"Blake, Mark",22y 193d,34 (23-0-11 67.65%),2 (0.06),←,
17,"Byrnes, Shannon",23y 348d,46 (31-0-15 67.39%),19 (0.41),←,
35,"Chapman, Paul",26y 136d,137 (73-2-62 54.01%),174 (1.27),←,
11,"Corey, Joel",26y 32d,152 (83-2-67 55.26%),49 (0.32),←,
44,"Enright, Corey",26y 188d,126 (65-2-59 52.38%),39 (0.31),←,
15,"Gamble, Ryan",20y 179d,2 (1-0-1 50.00%),1 (0.50),←,
2,"Harley, Tom",29y 246d,160 (90-3-67 57.19%),10 (0.06),159 (89-3-67 56.92%),9 (0.06)
26,"Hawkins, Tom",19y 243d,10 (8-0-2 80.00%),13 (1.30),←,
8,"Hunt, Josh",26y 6d,100 (58-1-41 58.50%),13 (0.13),←,
20,"Johnson, Steve",24y 260d,88 (51-2-35 59.09%),158 (1.80),←,
9,"Kelly, James",24y 82d,109 (59-1-49 54.59%),53 (0.49),←,
45,"Ling, Cameron",27y 22d,160 (90-3-67 57.19%),92 (0.57),←,
4,"Mackie, Andrew",23y 226d,62 (43-0-19 69.35%),42 (0.68),←,
39,"Milburn, Darren",30y 340d,214 (113-1-100 53.04%),80 (0.37),←,
21,"Mooney, Cameron",28y 176d,145 (85-1-59 58.97%),156 (1.08),134 (75-1-58 56.34%),154 (1.15)
30,"Scarlett, Matthew",28y 289d,185 (103-2-80 56.22%),16 (0.09),←,
14,"Selwood, Joel",19y 299d,22 (20-0-2 90.91%),7 (0.32),←,
27,"Stokes, Mathew",23y 119d,31 (24-0-7 77.42%),44 (1.42),←,
10,"Tenace, Kane",22y 260d,54 (32-1-21 60.19%),11 (0.20),←,
12,"West, Trent",20y 155d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 258d,2073 (1186-25-862 57.21%),1207 (0.58),,
C,"Thompson, Mark",44y 122d,186 (100-3-83 54.57%),,←,
