Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12 ↑,"Bedford, Toby",5,3,4,9,,1.0,,2.0,1.0,1.0,,1.0,2.0,,,4.0,5.0,,1.0,2.0,1.0,,55.0
17,"Bowey, Jake",8,2,1,9,1,,,,2.0,1.0,1.0,1.0,,,,3.0,6.0,,,2.0,,,73.0
10,"Brayshaw, Angus",12,6,11,23,,,,3.0,2.0,2.0,,4.0,1.0,1.0,,4.0,19.0,,,1.0,,,83.0
50,"Brown, Ben",9,8,4,13,3,3.0,,,,1.0,,1.0,,1.0,,6.0,7.0,2.0,6.0,2.0,,,86.0
31,"Fritsch, Bayley",8,4,1,9,2,2.0,,1.0,,2.0,,2.0,,1.0,,3.0,5.0,1.0,3.0,,,1.0,81.0
11,"Gawn, Max",11,4,3,14,1,,34.0,1.0,2.0,5.0,4.0,9.0,2.0,6.0,,12.0,3.0,2.0,,3.0,,,97.0
4,"Harmes, James",6,1,11,17,1,,,5.0,1.0,3.0,2.0,4.0,2.0,1.0,,7.0,10.0,1.0,1.0,3.0,,,77.0
29,"Hunt, Jayden",7,4,4,11,,,,1.0,2.0,,,2.0,,,,4.0,7.0,1.0,,2.0,,,86.0
6,"Jackson, Luke",3,5,9,12,1,1.0,10.0,4.0,1.0,1.0,1.0,1.0,,1.0,,8.0,5.0,2.0,1.0,1.0,,,86.0
23,"Jordon, James",10,4,10,20,,,,2.0,1.0,,,2.0,3.0,,,8.0,12.0,,,,,,70.0
15,"Langdon, Ed",12,3,10,22,1,,,,3.0,5.0,1.0,3.0,,1.0,,11.0,12.0,,,2.0,1.0,1.0,100.0
1,"May, Steven",13,7,1,14,,,,,5.0,1.0,,3.0,,1.0,,3.0,6.0,2.0,,12.0,3.0,,97.0
25,"McDonald, Tom",10,5,2,12,,1.0,,,5.0,1.0,,2.0,1.0,1.0,,3.0,8.0,1.0,,4.0,,1.0,83.0
30,"Neal-Bullen, Alex",10,3,8,18,,1.0,,7.0,,6.0,,1.0,1.0,,,8.0,10.0,1.0,,2.0,2.0,3.0,88.0
13,"Oliver, Clayton",19,6,13,32,,,,5.0,3.0,4.0,6.0,12.0,,7.0,1.0,15.0,20.0,,,2.0,1.0,,81.0
5,"Petracca, Christian",24,8,14,38,2,1.0,,2.0,2.0,11.0,9.0,3.0,,1.0,3.0,16.0,22.0,,2.0,,,1.0,87.0
36,"Pickett, Kysaiah",5,2,,5,1,,,2.0,2.0,2.0,,3.0,1.0,2.0,,1.0,4.0,,1.0,1.0,,1.0,68.0
3 ↓,"Salem, Christian",,,3,3,,,,,,,,2.0,,1.0,,1.0,3.0,,,1.0,,,13.0
44,"Smith, Joel",10,5,1,11,,,,2.0,4.0,,,5.0,,2.0,,4.0,5.0,2.0,,6.0,,,81.0
9,"Spargo, Charlie",8,2,6,14,,1.0,,2.0,,4.0,,2.0,2.0,1.0,,5.0,10.0,,,3.0,,,63.0
32,"Sparrow, Tom",6,5,7,13,,,,2.0,1.0,3.0,2.0,3.0,,1.0,,5.0,8.0,1.0,1.0,,,,65.0
20,"Tomlinson, Adam",6,4,2,8,,,,1.0,1.0,,,2.0,,1.0,,3.0,6.0,,,4.0,,,100.0
7,"Viney, Jack",11,5,12,23,1,,,4.0,2.0,3.0,4.0,4.0,2.0,,,12.0,11.0,,1.0,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,96,137,350,14,13.0,44.0,46.0,40.0,56.0,30.0,72.0,17.0,30.0,4.0,146.0,204.0,16.0,17.0,54.0,8.0,8.0,
Opposition,Opposition,224,92,152,376,11,5.0,20.0,53.0,43.0,51.0,40.0,59.0,30.0,17.0,2.0,126.0,243.0,6.0,6.0,43.0,4.0,8.0,
