Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 248d,139 (80-0-59 57.55%),5 (0.04),75 (51-0-24 68.00%),
14,"Bergman, Miles",22y 205d,66 (43-0-23 65.15%),19 (0.29),←,
10,"Boak, Travis",35y 283d,355 (186-1-168 52.54%),204 (0.57),←,
3,"Burton, Ryan",27y 100d,147 (88-1-58 60.20%),22 (0.15),100 (63-0-37 63.00%),17 (0.17)
9,"Butters, Zak",23y 245d,102 (63-0-39 61.76%),59 (0.58),←,
33,"Byrne-Jones, Darcy",28y 233d,182 (109-0-73 59.89%),37 (0.20),←,
22,"Dixon, Charlie",33y 230d,211 (111-1-99 52.84%),346 (1.64),146 (92-0-54 63.01%),252 (1.73)
28,"Drew, Willem",25y 222d,90 (56-0-34 62.22%),18 (0.20),←,
31,"Evans, Francis",22y 261d,21 (17-0-4 80.95%),15 (0.71),14 (10-0-4 71.43%),12 (0.86)
6,"Farrell, Kane",25y 54d,80 (50-0-30 62.50%),44 (0.55),←,
11,"Finlayson, Jeremy",28y 91d,113 (66-3-44 59.73%),158 (1.40),47 (30-0-17 63.83%),68 (1.45)
19,"Georgiades, Mitch",22y 225d,55 (35-0-20 63.64%),75 (1.36),←,
18,"Horne-Francis, Jason",20y 324d,48 (24-0-24 50.00%),27 (0.56),31 (22-0-9 70.97%),23 (0.74)
5,"Houston, Dan",26y 364d,155 (98-0-57 63.23%),36 (0.23),←,
4,"Marshall, Todd",25y 215d,106 (70-0-36 66.04%),149 (1.41),←,
41,"McEntee, Jed",23y 85d,39 (24-0-15 61.54%),21 (0.54),←,
44,"Mead, Jackson",22y 223d,27 (15-0-12 55.56%),5 (0.19),←,
27,"Ratugolea, Esava",25y 291d,84 (55-1-28 66.07%),38 (0.45),9 (6-0-3 66.67%),
15,"Rioli, Willie",28y 341d,79 (50-0-29 63.29%),105 (1.33),28 (19-0-9 67.86%),45 (1.61)
8,"Sinn, Josh",21y 124d,5 (4-0-1 80.00%),,←,
38,"Visentini, Dante",21y 87d,4 (2-0-2 50.00%),,←,
16,"Wines, Ollie",29y 216d,236 (140-0-96 59.32%),95 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 259d,60 (30-1-29 50.83%),,9 (6-0-3 66.67%),
Totals,Totals,25y 357d,2404 (1416-8-980 58.90%),1478 (0.61),,
C,"Hinkley, Ken",57y 223d,257 (154-0-103 59.92%),,←,
