Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Akermanis, Jason",19,6,6,25,5,2.0,,4.0,,,,,2.0,3.0,,,,,,,,,
10,"Ashcroft, Marcus",16,8,10,26,1,,,1.0,,,,,1.0,,,,,,,,,,
36,"Bradshaw, Daniel",3,1,2,5,,1.0,,,,,,,,,,,,,,,,,
1,"Champion, Richard",13,8,8,21,,,,1.0,,,,,1.0,3.0,,,,,,,,,
16,"Clarke, Matthew",8,2,5,13,,1.0,18.0,1.0,,,,,4.0,4.0,2.0,,,,,,,,
14,"Dickfos, Danny",4,1,2,6,,,,3.0,,,,,,1.0,,,,,,,,,
6,"Fletcher, Adrian",10,5,17,27,2,,,2.0,,,,,,2.0,,,,,,,,,
8,"Gowers, Andrew",19,7,2,21,2,,,2.0,,,,,2.0,1.0,,,,,,,,,
32,"Hart, Shaun",11,5,15,26,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,
27,"Keating, Clark",9,4,3,12,4,1.0,4.0,1.0,,,,,,1.0,,,,,,,,,
41,"Kennedy, Matthew",11,1,2,13,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
44,"Lappin, Nigel",13,7,9,22,1,2.0,,1.0,,,,,,,,,,,,,,,
23,"Leppitsch, Justin",4,1,6,10,3,1.0,,1.0,,,,,,1.0,,,,,,,,,
42,"Lynch, Tristan",6,1,3,9,,,,1.0,,,,,,,,,,,,,,,
7,"McIvor, Scott",5,3,6,11,,,,3.0,,,,,,,,,,,,,,,
4,"McRae, Craig",10,2,3,13,4,1.0,,1.0,,,,,1.0,,,,,,,,,,
24,"Merrett, Roger",7,3,3,10,1,,,1.0,,,,,4.0,1.0,,,,,,,,,
28,"Robbins, Ben",4,1,1,5,,,,,,,,,,,,,,,,,,,
38,"Scott, Dion",6,2,3,9,2,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Voss, Michael",14,6,13,27,2,1.0,,1.0,,,,,,,3.0,,,,,,,,
33,"White, Darryl",7,5,4,11,2,,,2.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,79,123,322,29,13.0,24.0,32.0,,,,,18.0,24.0,6.0,,,,,,,,
Opposition,Opposition,171,52,114,285,14,16.0,17.0,38.0,,,,,24.0,18.0,,,,,,,,,
