Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,5,7,17,1,2.0,,5.0,,2.0,,3.0,2.0,2.0,,6.0,12.0,,3.0,,,,82.0
15,"Anderson, Noah",4,3,5,9,,,,2.0,,2.0,1.0,,,,,4.0,6.0,,,2.0,,,80.0
10,"Ballard, Charlie",9,7,4,13,,,,,3.0,2.0,,3.0,,1.0,,5.0,8.0,2.0,,4.0,,,92.0
3,"Bowes, Jack",14,7,6,20,,,,3.0,1.0,3.0,,3.0,1.0,,,2.0,15.0,,,2.0,,,81.0
35,"Budarick, Connor",11,6,5,16,1,,,2.0,1.0,5.0,,6.0,,2.0,,6.0,10.0,2.0,,,,,82.0
25,"Collins, Sam",5,6,5,10,,,,2.0,2.0,,,,2.0,,,4.0,6.0,1.0,,6.0,,,98.0
12,"Day, Sam",3,,1,4,,,5.0,2.0,,1.0,,2.0,,1.0,,,4.0,,,3.0,,,63.0
4,"Ellis, Brandon",16,3,4,20,,1.0,,4.0,1.0,3.0,1.0,3.0,2.0,1.0,,5.0,13.0,,,1.0,2.0,,75.0
21,"Greenwood, Hugh",7,1,4,11,,1.0,,13.0,1.0,2.0,8.0,4.0,1.0,2.0,,10.0,1.0,,,3.0,,2.0,71.0
1,"Hanley, Pearce",12,5,5,17,,,,2.0,4.0,3.0,1.0,3.0,,2.0,,3.0,12.0,1.0,,,2.0,1.0,73.0
5,"Harbrow, Jarrod",8,1,2,10,,,,,1.0,1.0,,3.0,,2.0,,1.0,10.0,,,2.0,,,88.0
39,"Holman, Nick",3,4,6,9,,,,4.0,,2.0,,1.0,,1.0,,3.0,6.0,,,2.0,,,86.0
34,"King, Ben",7,6,6,13,3,2.0,,,,,,3.0,,1.0,1.0,5.0,8.0,1.0,5.0,2.0,,1.0,88.0
13,"Lukosius, Jack",11,6,4,15,,,,3.0,2.0,4.0,,1.0,,1.0,,3.0,12.0,1.0,,,,,85.0
44,"Macpherson, Darcy",7,3,11,18,2,,,2.0,,2.0,2.0,2.0,3.0,2.0,,8.0,10.0,,,2.0,,,83.0
11,"Miller, Touk",16,6,10,26,1,,,3.0,1.0,3.0,4.0,6.0,1.0,1.0,2.0,10.0,17.0,,,1.0,,1.0,80.0
27,"Powell, Wil",3,2,9,12,,,,3.0,1.0,2.0,1.0,,,,,4.0,8.0,,,1.0,,2.0,73.0
18,"Rowell, Matt",10,1,10,20,2,,,11.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,11.0,9.0,,,,,,81.0
6,"Sexton, Alex",5,1,1,6,1,1.0,,5.0,,2.0,1.0,2.0,1.0,1.0,,2.0,3.0,,1.0,,,,90.0
24,"Swallow, David",11,3,5,16,,1.0,,3.0,1.0,6.0,3.0,4.0,,1.0,,6.0,10.0,,,,,,85.0
14,"Weller, Lachie",12,5,9,21,1,,,5.0,4.0,1.0,5.0,2.0,,,,10.0,9.0,,,,,,85.0
28,"Witts, Jarrod",12,6,5,17,,1.0,22.0,1.0,,7.0,8.0,6.0,1.0,4.0,,15.0,4.0,3.0,1.0,5.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,87,124,320,12,10.0,27.0,75.0,24.0,56.0,38.0,61.0,15.0,26.0,6.0,123.0,193.0,11.0,10.0,36.0,4.0,7.0,
Opposition,Opposition,145,56,105,250,4,5.0,39.0,56.0,43.0,28.0,25.0,46.0,26.0,15.0,,105.0,143.0,5.0,2.0,32.0,2.0,2.0,
