Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",29y 127d,246 (150-4-92 61.79%),302 (1.23),208 (127-3-78 61.78%),258 (1.24)
20,"Black, Simon",27y 89d,182 (119-1-62 65.66%),121 (0.66),←,
36,"Bradshaw, Daniel",27y 222d,172 (102-2-68 59.88%),331 (1.92),169 (99-2-68 59.17%),331 (1.96)
17,"Brennan, Jared",21y 338d,32 (18-0-14 56.25%),22 (0.69),←,
19,"Charman, Jamie",23y 350d,84 (55-1-28 66.07%),30 (0.36),←,
30,"Copeland, Robert",25y 36d,101 (67-0-34 66.34%),20 (0.20),←,
4,"Fixter, Ben",25y 8d,40 (19-0-21 47.50%),9 (0.22),13 (5-0-8 38.46%),1 (0.08)
45,"Harding, Scott",20y 12d,7 (3-0-4 42.86%),1 (0.14),←,
15,"Michael, Mal",29y 7d,192 (108-1-83 56.51%),28 (0.15),131 (87-1-43 66.79%),5 (0.04)
10,"Moody, Matthew",20y 281d,16 (6-0-10 37.50%),10 (0.63),←,
8,"Notting, Tim",27y 253d,147 (95-1-51 64.97%),111 (0.76),←,
41,"Pask, Martin",21y 180d,3 (1-0-2 33.33%),2 (0.67),←,
24,"Patfull, Joel",21y 206d,6 (3-0-3 50.00%),2 (0.33),←,
6,"Power, Luke",26y 174d,167 (106-1-60 63.77%),173 (1.04),←,
35,"Rischitelli, Michael",20y 174d,17 (7-0-10 41.18%),9 (0.53),←,
29,"Roe, Jason",22y 110d,8 (4-0-4 50.00%),2 (0.25),←,
5,"Scott, Brad",30y 59d,159 (92-2-65 58.49%),45 (0.28),137 (84-2-51 62.04%),39 (0.28)
28,"Selwood, Troy",22y 61d,26 (12-0-14 46.15%),3 (0.12),←,
11,"Sherman, Justin",19y 156d,32 (14-0-18 43.75%),19 (0.59),←,
32,"Stiller, Cheynee",20y 59d,4 (1-0-3 25.00%),2 (0.50),←,
3,"Voss, Michael",30y 359d,281 (165-2-114 59.07%),243 (0.86),202 (127-1-74 63.12%),171 (0.85)
31,"Wood, Cameron",19y 119d,3 (1-0-2 33.33%),,←,
Totals,Totals,24y 71d,1925 (1148-15-762 59.64%),1485 (0.77),,
C,"Matthews, Leigh",54y 122d,408 (246-6-156 61.03%),,184 (121-1-62 66.03%),
