Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 53d,112 (58-2-52 52.68%),8 (0.07),←,
48,"Baker, Liam",21y 83d,5 (5-0-0 100.00%),3 (0.60),←,
38,"Balta, Noah",19y 179d,4 (3-0-1 75.00%),3 (0.75),←,
29,"Bolton, Shai",20y 133d,11 (7-0-4 63.64%),5 (0.45),←,
35,"Broad, Nathan",26y 5d,35 (28-0-7 80.00%),,←,
22,"Caddy, Josh",26y 204d,141 (87-1-53 62.06%),148 (1.05),46 (35-0-11 76.09%),72 (1.57)
11,"Castagna, Jason",22y 282d,56 (38-0-18 67.86%),55 (0.98),←,
10,"Edwards, Shane",30y 177d,236 (116-5-115 50.21%),156 (0.66),←,
5,"Ellis, Brandon",25y 260d,157 (93-1-63 59.55%),51 (0.32),←,
2,"Grimes, Dylan",27y 278d,131 (82-0-49 62.60%),3 (0.02),←,
13,"Higgins, Jack",20y 32d,25 (20-0-5 80.00%),21 (0.84),←,
14,"Houli, Bachar",30y 343d,187 (99-3-85 53.74%),41 (0.22),161 (89-2-70 55.90%),32 (0.20)
23,"Lambert, Kane",27y 145d,79 (51-0-28 64.56%),46 (0.58),←,
19,"Lynch, Tom",26y 171d,136 (40-1-95 29.78%),270 (1.99),5 (3-0-2 60.00%),16 (3.20)
4,"Martin, Dustin",27y 298d,205 (111-2-92 54.63%),221 (1.08),←,
33,"McIntosh, Kamdyn",25y 17d,79 (53-0-26 67.09%),21 (0.27),←,
25,"Nankervis, Toby",24y 251d,64 (46-0-18 71.88%),25 (0.39),52 (39-0-13 75.00%),22 (0.42)
3,"Prestia, Dion",26y 190d,135 (57-0-78 42.22%),45 (0.33),40 (31-0-9 77.50%),15 (0.38)
17,"Rioli, Daniel",22y 4d,60 (37-0-23 61.67%),56 (0.93),←,
27,"Ross, Jack",18y 229d,2 (2-0-0 100.00%),,←,
44,"Stack, Sydney",18y 357d,3 (2-0-1 66.67%),1 (0.33),←,
1,"Vlastuin, Nick",25y 1d,122 (76-0-46 62.30%),25 (0.20),←,
Totals,Totals,24y 234d,1985 (1111-15-859 55.97%),1204 (0.61),,
C,"Hardwick, Damien",46y 245d,211 (114-2-95 54.50%),,←,
