Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",4,2,9,13,,,,3.0,2.0,,,,,,,6.0,5.0,,,3.0,,,82.0
8,"Austin, Matt",,2,6,6,,,,2.0,,1.0,,,,,,3.0,4.0,,,,,1.0,68.0
18,"Banfield, Todd",5,2,1,6,,1.0,,4.0,,2.0,,1.0,1.0,,,2.0,4.0,,,1.0,3.0,,78.0
20,"Black, Simon",15,1,8,23,,,,5.0,4.0,4.0,4.0,4.0,3.0,1.0,,10.0,13.0,,,1.0,,,82.0
16,"Brown, Jonathan",9,8,4,13,3,2.0,2.0,3.0,,2.0,1.0,3.0,,1.0,,5.0,8.0,2.0,4.0,,,,96.0
33,"Buchanan, Amon",7,,6,13,1,,,4.0,1.0,1.0,2.0,1.0,1.0,,,6.0,7.0,,,1.0,,,64.0
5,"Fevola, Brendan",3,,,3,1,2.0,,,,,,1.0,1.0,,,4.0,,,,1.0,,,96.0
12,"Hawksley, James",13,4,9,22,,,,,2.0,1.0,,3.0,,,,8.0,14.0,1.0,,2.0,,,83.0
23,"Leuenberger, Matthew",8,4,14,22,,,21.0,,4.0,3.0,3.0,6.0,1.0,2.0,,8.0,13.0,,,1.0,,,78.0
36,"Maguire, Matt",12,7,14,26,,,2.0,2.0,5.0,3.0,2.0,3.0,,,,9.0,16.0,1.0,,7.0,,,96.0
9,"McGrath, Ashley",7,6,7,14,,,,3.0,2.0,2.0,1.0,,,,,4.0,10.0,1.0,,1.0,1.0,,62.0
24,"Patfull, Joel",4,2,3,7,,,,4.0,3.0,1.0,,5.0,1.0,3.0,,1.0,6.0,,,4.0,2.0,,97.0
31,"Polkinghorne, James",10,3,19,29,,,,4.0,1.0,6.0,4.0,4.0,,,,10.0,20.0,,,2.0,,,85.0
6,"Power, Luke",7,2,17,24,1,,,3.0,3.0,2.0,3.0,,,,,9.0,15.0,1.0,,1.0,,,89.0
29,"Raines, Andrew",8,6,7,15,,,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,4.0,13.0,,,1.0,1.0,,80.0
30,"Redden, Jack",6,2,5,11,,1.0,,6.0,2.0,3.0,1.0,2.0,,1.0,,4.0,7.0,,,,,1.0,80.0
10,"Rich, Daniel",11,3,10,21,,1.0,,6.0,1.0,4.0,4.0,1.0,,,,9.0,12.0,1.0,,2.0,,,84.0
35,"Rischitelli, Michael",8,3,4,12,,,1.0,2.0,,4.0,2.0,2.0,,1.0,,4.0,9.0,,,3.0,1.0,1.0,74.0
38,"Rockliff, Tom",3,2,6,9,1,,,3.0,1.0,,,1.0,,1.0,,2.0,6.0,,,1.0,,,69.0
11,"Sherman, Justin",11,3,5,16,3,4.0,,4.0,,4.0,2.0,1.0,1.0,,,7.0,8.0,,,,2.0,1.0,87.0
14,"Staker, Brent",9,2,5,14,,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,10.0,5.0,1.0,,6.0,,,92.0
32,"Stiller, Cheynee",5,9,14,19,,,,2.0,1.0,3.0,2.0,4.0,1.0,1.0,,6.0,13.0,1.0,1.0,1.0,1.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,73,173,338,10,14.0,28.0,63.0,38.0,50.0,34.0,47.0,13.0,14.0,,131.0,208.0,9.0,5.0,39.0,11.0,4.0,
Opposition,Opposition,258,137,229,487,24,11.0,35.0,45.0,34.0,65.0,37.0,41.0,14.0,13.0,6.0,147.0,339.0,16.0,20.0,50.0,6.0,14.0,
