Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",12,7,16,28,,2.0,,11.0,,,9.0,4.0,2.0,2.0,,13.0,16,,2.0,2.0,,,82.0
29,"Broomhead, Tim",10,4,9,19,,1.0,,1.0,,3.0,4.0,3.0,,,,8.0,13,,,1.0,,,77.0
25,"Crisp, Jack",15,6,11,26,,,,1.0,2.0,3.0,1.0,3.0,1.0,2.0,,9.0,16,,,1.0,3.0,2.0,91.0
39,"Crocker, Ben",6,4,3,9,1.0,1.0,,,1.0,1.0,,2.0,,,,2.0,6,,1.0,,,,87.0
2,"de Goey, Jordan",10,8,13,23,2.0,2.0,,4.0,,4.0,2.0,2.0,,,,5.0,19,,2.0,1.0,4.0,,83.0
15,"Dunn, Lynden",12,8,6,18,,,,1.0,4.0,,1.0,3.0,3.0,1.0,,6.0,13,,,7.0,,,87.0
5,"Elliott, Jamie",9,7,3,12,3.0,,,6.0,,4.0,,2.0,2.0,1.0,,4.0,8,1.0,2.0,1.0,3.0,1.0,62.0
6,"Goldsack, Tyson",6,4,4,10,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,4.0,8,,,6.0,,,65.0
19,"Greenwood, Levi",16,14,7,23,1.0,1.0,,,1.0,2.0,,3.0,,,,3.0,20,1.0,2.0,1.0,,1.0,75.0
4,"Grundy, Brodie",8,4,13,21,,,39.0,2.0,1.0,1.0,4.0,8.0,3.0,3.0,,13.0,9,,,3.0,,,90.0
32,"Hoskin-Elliott, Will",14,8,4,18,2.0,1.0,,1.0,,4.0,1.0,2.0,,1.0,,5.0,13,1.0,1.0,1.0,2.0,,84.0
38,"Howe, Jeremy",13,8,7,20,1.0,,,,3.0,3.0,,1.0,,,,5.0,15,3.0,,4.0,,,91.0
37,"Maynard, Brayden",13,8,4,17,,,,5.0,2.0,3.0,,,1.0,,,3.0,15,1.0,,3.0,,1.0,89.0
30,"Moore, Darcy",11,9,1,12,2.0,2.0,3.0,3.0,,4.0,2.0,1.0,2.0,1.0,,6.0,7,3.0,3.0,4.0,,1.0,88.0
10,"Pendlebury, Scott",12,6,18,30,1.0,3.0,,3.0,1.0,3.0,5.0,3.0,1.0,,3.0,13.0,20,,1.0,2.0,2.0,1.0,86.0
21,"Phillips, Tom",12,9,10,22,1.0,,,2.0,,5.0,1.0,1.0,1.0,,,5.0,16,,,,,1.0,89.0
31,"Ramsay, Jackson",3,1,8,11,,,,2.0,,,,2.0,,,,4.0,8,,,3.0,,,80.0
12,"Scharenberg, Matt",8,5,4,12,,,,1.0,2.0,,,,2.0,,,2.0,10,,,4.0,,,80.0
22,"Sidebottom, Steele",21,9,11,32,,1.0,,4.0,1.0,7.0,5.0,6.0,1.0,1.0,2.0,7.0,24,,,3.0,1.0,,92.0
40,"Smith, Josh",24,14,8,32,,,,1.0,4.0,2.0,1.0,3.0,,1.0,,6.0,25,1.0,,2.0,,,94.0
7,"Treloar, Adam",17,3,18,35,1.0,,,6.0,1.0,7.0,5.0,7.0,,3.0,,12.0,20,,,,7.0,3.0,83.0
3,"Wells, Daniel",5,3,1,6,,,,,,1.0,,2.0,,,,,6,,1.0,,,1.0,47.0
Totals,Totals,257,149,179,436,15.0,15.0,42.0,55.0,24.0,59.0,41.0,59.0,19.0,17.0,5.0,135.0,307,11.0,15.0,49.0,22.0,12.0,
Opposition,Opposition,183,75,138,321,12.0,13.0,28.0,61.0,42.0,41.0,36.0,54.0,17.0,19.0,1.0,128.0,193,11.0,7.0,45.0,11.0,6.0,
