Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Bower, Nathan",21y 75d,18 (4-0-14 22.22%),9 (0.50),←,
21,"Bulluss, Paul",23y 211d,18 (4-0-14 22.22%),7 (0.39),←,
9,"Campbell, Wayne",20y 333d,52 (14-0-38 26.92%),34 (0.65),←,
42,"Fox, Brad",23y 317d,21 (9-0-12 42.86%),4 (0.19),4 (0-0-4 0.00%),
30,"Free, Tony",24y 56d,108 (31-0-77 28.70%),36 (0.33),←,
25,"Gale, Brendon",25y 35d,76 (22-0-54 28.95%),69 (0.91),←,
11,"Hernaman, Wayne",21y 99d,16 (4-0-12 25.00%),7 (0.44),←,
34,"Hogg, Jeff",26y 311d,143 (41-0-102 28.67%),306 (2.14),←,
31,"Howat, John",23y 38d,38 (14-0-24 36.84%),10 (0.26),18 (4-0-14 22.22%),
33,"Knights, Matthew",22y 321d,108 (30-0-78 27.78%),73 (0.68),←,
4,"Lambert, Craig",24y 321d,122 (33-0-89 27.05%),53 (0.43),←,
5,"Lennon, Bruce",22y 264d,27 (6-0-21 22.22%),7 (0.26),←,
43,"Livingstone, Tim",25y 335d,8 (0-0-8 0.00%),1 (0.13),←,
27,"Maxfield, Stuart",21y 135d,45 (9-0-36 20.00%),27 (0.60),←,
7,"Prescott, Ashley",20y 345d,1 (0-0-1 0.00%),,←,
12,"Richardson, Matthew",18y 156d,13 (3-0-10 23.08%),24 (1.85),←,
46,"Thiessen, James",19y 193d,6 (0-0-6 0.00%),1 (0.17),←,
41,"Turner, Scott",23y 83d,54 (13-0-41 24.07%),20 (0.37),←,
3,"Weightman, Dale",33y 323d,273 (118-2-153 43.59%),344 (1.26),←,
20,"Young, Barry",23y 57d,52 (19-0-33 36.54%),23 (0.44),←,
Totals,Totals,23y 127d,1199 (374-2-823 31.19%),1055 (0.88),,
C,"Northey, John",50y 54d,208 (100-1-107 48.32%),,19 (4-0-15 21.05%),
