Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
48,"Baker, Liam",21y 137d,13 (9-0-4 69.23%),9 (0.69),←,
38,"Balta, Noah",19y 233d,12 (7-0-5 58.33%),6 (0.50),←,
35,"Broad, Nathan",26y 59d,42 (32-0-10 76.19%),1 (0.02),←,
7,"Butler, Dan",23y 10d,44 (30-0-14 68.18%),53 (1.20),←,
22,"Caddy, Josh",26y 258d,149 (91-1-57 61.41%),154 (1.03),54 (39-0-15 72.22%),78 (1.44)
11,"Castagna, Jason",22y 336d,64 (42-0-22 65.63%),65 (1.02),←,
41,"Chol, Mabior",22y 135d,2 (0-0-2 0.00%),1 (0.50),←,
5,"Ellis, Brandon",25y 314d,164 (97-1-66 59.45%),54 (0.33),←,
42,"Garthwaite, Ryan",20y 348d,9 (5-0-4 55.56%),,←,
34,"Graham, Jack",21y 108d,29 (22-0-7 75.86%),11 (0.38),←,
2,"Grimes, Dylan",27y 332d,139 (86-0-53 61.87%),3 (0.02),←,
13,"Higgins, Jack",20y 86d,33 (24-0-9 72.73%),24 (0.73),←,
14,"Houli, Bachar",31y 32d,195 (103-3-89 53.59%),42 (0.22),169 (93-2-74 55.62%),33 (0.20)
19,"Lynch, Tom",26y 225d,144 (44-1-99 30.90%),282 (1.96),13 (7-0-6 53.85%),28 (2.15)
4,"Martin, Dustin",27y 352d,213 (115-2-96 54.46%),231 (1.08),←,
33,"McIntosh, Kamdyn",25y 71d,87 (57-0-30 65.52%),25 (0.29),←,
37,"Menadue, Connor",22y 267d,39 (23-0-16 58.97%),11 (0.28),←,
45,"Naish, Patrick",20y 149d,2 (0-0-2 0.00%),1 (0.50),←,
3,"Prestia, Dion",26y 244d,143 (61-0-82 42.66%),47 (0.33),48 (35-0-13 72.92%),17 (0.35)
17,"Rioli, Daniel",22y 58d,65 (39-0-26 60.00%),59 (0.91),←,
44,"Stack, Sydney",19y 46d,11 (6-0-5 54.55%),3 (0.27),←,
1,"Vlastuin, Nick",25y 55d,129 (79-0-50 61.24%),26 (0.20),←,
Totals,Totals,23y 325d,1728 (972-8-748 56.25%),1108 (0.64),,
C,"Hardwick, Damien",46y 299d,219 (118-2-99 54.34%),,←,
