Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 335d,129 (74-2-53 58.14%),61 (0.47),117 (68-1-48 58.55%),49 (0.42)
8,"Burns, Ronnie",25y 50d,51 (29-1-21 57.84%),93 (1.82),←,
2,"Colbert, Leigh",22y 329d,89 (55-1-33 62.36%),42 (0.47),←,
33,"Corrigan, Paul",20y 276d,21 (11-0-10 52.38%),2 (0.10),←,
43,"Finocchiaro, Tim",18y 317d,4 (2-0-2 50.00%),,←,
7,"Graham, Ben",24y 181d,79 (51-0-28 64.56%),6 (0.08),←,
22,"Hargreaves, Tim",22y 337d,55 (24-1-30 44.55%),68 (1.24),13 (7-0-6 53.85%),11 (0.85)
13,"Kilpatrick, Glenn",25y 246d,67 (37-0-30 55.22%),8 (0.12),41 (23-0-18 56.10%),4 (0.10)
29,"Lowther, Daniel",21y 13d,7 (4-0-3 57.14%),2 (0.29),←,
21,"Mansfield, Michael",26y 267d,147 (87-1-59 59.52%),83 (0.56),←,
17,"McGrath, Tim",27y 207d,151 (95-1-55 63.25%),13 (0.09),144 (91-1-52 63.54%),13 (0.09)
31,"Mensch, David",25y 261d,81 (56-0-25 69.14%),81 (1.00),←,
39,"Milburn, Darren",21y 17d,16 (6-0-10 37.50%),7 (0.44),←,
23,"Pickering, Liam",29y 235d,110 (67-1-42 61.36%),50 (0.45),88 (58-1-29 66.48%),42 (0.48)
34,"Rahilly, James",18y 321d,1 (1-0-0 100.00%),,←,
15,"Riccardi, Peter",25y 136d,130 (82-1-47 63.46%),128 (0.98),←,
27,"Sanderson, Brenton",24y 64d,71 (40-1-30 57.04%),19 (0.27),61 (38-1-22 63.11%),14 (0.23)
12,"Sholl, Brad",25y 173d,75 (46-1-28 62.00%),20 (0.27),73 (46-1-26 63.70%),20 (0.27)
24,"Simpson, Hamish",22y 105d,2 (1-0-1 50.00%),,←,
37,"Simpson, Sean",28y 16d,113 (66-1-46 58.85%),18 (0.16),106 (65-1-40 61.79%),17 (0.16)
14,"Spinks, Brett",24y 176d,24 (14-0-10 58.33%),26 (1.08),3 (2-0-1 66.67%),12 (4.00)
26,"Stoneham, Barry",30y 82d,200 (116-2-82 58.50%),171 (0.86),←,
Totals,Totals,24y 205d,1623 (964-14-645 59.40%),898 (0.55),,
C,"Ayres, Gary",37y 216d,78 (48-1-29 62.18%),,←,
