Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",23y 250d,42 (16-1-25 39.29%),5 (0.12),28 (8-0-20 28.57%),5 (0.18)
40,"Bentick, Adam",21y 25d,28 (7-0-21 25.00%),6 (0.21),←,
19,"Betts, Eddie",19y 224d,32 (6-1-25 20.31%),29 (0.91),←,
13,"Blackwell, Luke",19y 241d,5 (0-0-5 0.00%),1 (0.20),←,
44,"Carrazzo, Andrew",22y 205d,33 (8-1-24 25.76%),8 (0.24),←,
26,"De Luca, Adrian",24y 54d,43 (14-1-28 33.72%),20 (0.47),←,
25,"Fevola, Brendan",25y 169d,115 (41-1-73 36.09%),298 (2.59),←,
11,"French, Barnaby",30y 225d,125 (50-2-73 40.80%),36 (0.29),63 (16-1-46 26.19%),16 (0.25)
33,"Houlihan, Ryan",24y 168d,128 (42-1-85 33.20%),83 (0.65),←,
5,"Kennedy, Josh",18y 317d,7 (1-0-6 14.29%),4 (0.57),←,
20,"McGrath, Cory",27y 154d,70 (30-1-39 43.57%),18 (0.26),42 (12-1-29 29.76%),4 (0.10)
10,"McLaren, Dylan",24y 61d,59 (33-0-26 55.93%),10 (0.17),13 (2-0-11 15.38%),4 (0.31)
17,"OhAilpin, Setanta",23y 112d,4 (0-0-4 0.00%),1 (0.25),←,
2,"Russell, Jordan",19y 244d,7 (0-0-7 0.00%),,←,
29,"Scotland, Heath",25y 352d,108 (39-0-69 36.11%),35 (0.32),55 (16-0-39 29.09%),23 (0.42)
6,"Simpson, Kade",22y 64d,35 (9-0-26 25.71%),16 (0.46),←,
36,"Sporn, Trent",23y 288d,47 (10-1-36 22.34%),7 (0.15),←,
24,"Stevens, Nick",26y 186d,183 (89-3-91 49.45%),108 (0.59),56 (15-1-40 27.68%),30 (0.54)
32,"Thornton, Bret",22y 235d,83 (20-0-63 24.10%),1 (0.01),←,
1,"Walker, Andrew",20y 51d,47 (11-1-35 24.47%),11 (0.23),←,
8,"Whitnall, Lance",26y 319d,193 (84-1-108 43.78%),322 (1.67),←,
34,"Wiggins, Simon",23y 300d,72 (19-1-52 27.08%),18 (0.25),←,
Totals,Totals,23y 176d,1466 (529-16-921 36.08%),1037 (0.71),,
C,"Pagan, Denis",58y 287d,320 (170-1-149 53.28%),,80 (20-1-59 25.63%),
