West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",11,5,4,15,2.0,2.0,,3.0,,4.0,,3.0,2.0,1.0,3.0,6,9,,1.0,2.0,1.0,1.0,60.0
6,"Banfield, Drew",11,1,4,15,,,,1.0,3.0,1.0,,,,,,3,11,,,1.0,,,82.0
10,"Braun, Michael",11,8,14,25,,,,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,6,19,,,2.0,2.0,1.0,90.0
26,"Butler, Sam",11,2,5,16,,,,2.0,,5.0,2.0,5.0,1.0,1.0,,6,10,,,,1.0,1.0,79.0
17,"Chick, Daniel",7,3,3,10,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,5,4,1.0,,8.0,,,79.0
20,"Cox, Dean",10,6,6,16,,,16.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,,5,11,,,1.0,1.0,,84.0
7,"Fletcher, Chad",10,9,20,30,1.0,1.0,,2.0,2.0,2.0,5.0,4.0,,2.0,,12,18,1.0,1.0,1.0,,1.0,82.0
23,"Glass, Darren",6,7,7,13,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,4,8,1.0,1.0,3.0,,,100.0
39,"Hunter, Adam",6,5,7,13,,,1.0,,,2.0,1.0,2.0,,,,4,9,,1.0,8.0,,1.0,88.0
18,"Jones, Rowan",5,3,6,11,,,,1.0,,5.0,1.0,2.0,2.0,,,3,8,,,,,,76.0
3,"Judd, Chris",12,1,7,19,1.0,1.0,,1.0,1.0,5.0,3.0,3.0,1.0,,,8,12,,,2.0,,,88.0
4,"Kerr, Daniel",19,9,8,27,1.0,,,2.0,3.0,2.0,6.0,,2.0,,1.0,14,14,2.0,2.0,,1.0,2.0,88.0
21,"Lynch, Quinten",8,3,2,10,1.0,,1.0,,,6.0,,3.0,1.0,,,4,6,,1.0,3.0,,,81.0
33,"Matera, Phillip",7,2,1,8,3.0,2.0,,1.0,,2.0,,,1.0,,,6,2,,2.0,1.0,,,100.0
2,"McDougall, Andrew",10,8,1,11,3.0,4.0,,1.0,,3.0,,3.0,1.0,1.0,,1,9,,6.0,3.0,,,100.0
5,"Morrison, Chad",19,4,8,27,,1.0,,,4.0,1.0,1.0,4.0,,1.0,,4,23,,,2.0,,,84.0
28,"Sampi, Ashley",6,1,2,8,,1.0,,7.0,,1.0,4.0,2.0,2.0,,,6,2,,,2.0,2.0,,67.0
14,"Seaby, Mark",6,4,7,13,,3.0,12.0,4.0,,2.0,,4.0,1.0,1.0,,5,8,1.0,2.0,1.0,,1.0,57.0
41,"Staker, Brent",2,1,4,6,,1.0,,3.0,,,1.0,3.0,,2.0,,4,2,,1.0,3.0,,,71.0
22,"Waters, Beau",13,8,12,25,,,,,2.0,2.0,2.0,3.0,,1.0,,7,18,1.0,,2.0,,,79.0
44,"Wirrpanda, David",15,4,6,21,1.0,,,3.0,9.0,1.0,2.0,2.0,1.0,2.0,,7,11,,1.0,2.0,2.0,,100.0
13,"Wooden, Josh",8,5,7,15,,,,1.0,1.0,2.0,,,,,,2,12,,1.0,4.0,2.0,1.0,65.0
Totals,Totals,213,99,141,354,15.0,16.0,30.0,40.0,29.0,55.0,35.0,48.0,21.0,14.0,6.0,122,226,7.0,20.0,51.0,12.0,9.0,
Opposition,Opposition,166,78,116,282,8.0,9.0,28.0,46.0,39.0,37.0,29.0,53.0,14.0,21.0,,90,184,8.0,6.0,36.0,13.0,5.0,
