Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",21y 189d,19 (11-0-8 57.89%),1 (0.05),←,
46,"Blicavs, Mark",24y 85d,57 (38-0-19 66.67%),16 (0.28),←,
23,"Caddy, Josh",22y 266d,70 (34-0-36 48.57%),51 (0.73),46 (31-0-15 67.39%),34 (0.74)
44,"Enright, Corey",33y 280d,300 (198-2-100 66.33%),62 (0.21),←,
28,"Gregson, Cory",18y 290d,12 (6-0-6 50.00%),10 (0.83),←,
29,"Guthrie, Cameron",22y 306d,76 (51-0-25 67.11%),16 (0.21),←,
26,"Hawkins, Tom",26y 335d,157 (119-0-38 75.80%),307 (1.96),←,
20,"Johnson, Steve",31y 352d,245 (174-2-69 71.43%),438 (1.79),←,
39,"Kersten, Shane",22y 98d,17 (12-0-5 70.59%),19 (1.12),←,
8,"Kolodjashnij, Jake",19y 316d,1 (0-0-1 0.00%),,←,
11,"Lang, Darcy",19y 212d,13 (7-0-6 53.85%),9 (0.69),←,
13,"Lonergan, Tom",31y 35d,156 (114-1-41 73.40%),54 (0.35),←,
37,"Luxford, Michael",20y 118d,2 (1-0-1 50.00%),,←,
4,"Mackie, Andrew",30y 318d,226 (171-0-55 75.66%),91 (0.40),←,
32,"Motlop, Steven",24y 101d,79 (52-0-27 65.82%),106 (1.34),←,
21,"Murdoch, Jordan",23y 90d,52 (36-0-16 69.23%),43 (0.83),←,
25,"Rivers, Jared",30y 246d,192 (82-3-107 43.49%),18 (0.09),42 (28-0-14 66.67%),
14,"Selwood, Joel",27y 26d,196 (153-0-43 78.06%),123 (0.63),←,
27,"Stokes, Mathew",30y 211d,184 (140-0-44 76.09%),200 (1.09),←,
7,"Taylor, Harry",29y 9d,171 (130-0-41 76.02%),40 (0.23),←,
40,"Thurlow, Jackson",21y 85d,20 (11-0-9 55.00%),6 (0.30),←,
34,"Walker, Josh",22y 221d,24 (14-0-10 58.33%),23 (0.96),←,
Totals,Totals,25y 91d,2269 (1554-8-707 68.49%),1633 (0.72),,
C,"Scott, Chris",39y 49d,109 (79-0-30 72.48%),,←,
