Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",30y 129d,253 (179-2-72 71.15%),172 (0.68),←,
46,"Blicavs, Mark",23y 15d,26 (20-0-6 76.92%),7 (0.27),←,
31,"Burbury, George",21y 300d,4 (4-0-0 100.00%),3 (0.75),←,
23,"Caddy, Josh",21y 196d,46 (20-0-26 43.48%),29 (0.63),22 (17-0-5 77.27%),12 (0.55)
22,"Duncan, Mitch",22y 306d,80 (63-0-17 78.75%),67 (0.84),←,
44,"Enright, Corey",32y 210d,269 (179-2-88 66.91%),55 (0.20),←,
29,"Guthrie, Cameron",21y 236d,44 (32-0-12 72.73%),7 (0.16),←,
26,"Hawkins, Tom",25y 265d,127 (101-0-26 79.53%),228 (1.80),←,
33,"Horlin-Smith, George",21y 111d,14 (12-0-2 85.71%),11 (0.79),←,
19,"Hunt, Taylor",23y 158d,59 (47-0-12 79.66%),17 (0.29),←,
20,"Johnson, Steve",30y 282d,219 (159-2-58 73.06%),408 (1.86),←,
9,"Kelly, James",30y 104d,237 (163-1-73 68.99%),87 (0.37),←,
13,"Lonergan, Tom",29y 330d,126 (95-1-30 75.79%),51 (0.40),←,
4,"Mackie, Andrew",29y 248d,202 (156-0-46 77.23%),86 (0.43),←,
17,"McIntosh, Hamish",29y 220d,111 (50-2-59 45.95%),62 (0.56),4 (4-0-0 100.00%),3 (0.75)
21,"Murdoch, Jordan",22y 20d,23 (18-0-5 78.26%),19 (0.83),←,
25,"Rivers, Jared",29y 176d,163 (65-3-95 40.80%),18 (0.11),13 (11-0-2 84.62%),
14,"Selwood, Joel",25y 321d,164 (134-0-30 81.71%),97 (0.59),←,
16,"Simpson, Dawson",25y 54d,15 (11-0-4 73.33%),2 (0.13),←,
27,"Stokes, Mathew",29y 141d,159 (126-0-33 79.25%),194 (1.22),←,
7,"Taylor, Harry",27y 304d,140 (111-0-29 79.29%),38 (0.27),←,
5,"Varcoe, Travis",26y 2d,119 (102-0-17 85.71%),125 (1.05),←,
Totals,Totals,26y 138d,2600 (1847-13-740 71.04%),1783 (0.69),,
C,"Scott, Chris",37y 344d,77 (60-0-17 77.92%),,←,
